month,StockCode,product_category,monthly_quantity,monthly_revenue,monthly_orders,monthly_customers,avg_monthly_unit_price,description,monthly_return_qty,monthly_return_value,monthly_return_invoices,monthly_return_rate,total_month_revenue,monthly_market_share_pct,price_pct_change,qty_pct_change,monthly_elasticity,abc_class,bcg_quadrant,elasticity,elasticity_profile,pricing_action,suggested_price,estimated_gain_5pct,return_rate_qty
2011-05,21028,Other,33.0,42.46,4,3,1.5525,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,546022.31,0.007776239033163315,0.4646226415094339,0.6499999999999999,1.3989847715736041,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-06,21028,Other,30.0,33.7,2,2,1.155,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,492468.29,0.006843080191010879,-0.2560386473429952,-0.09090909090909094,0.3550600343053174,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-07,21028,Other,4.0,6.21,2,1,1.855,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,497990.056,0.001247012851999599,0.606060606060606,-0.8666666666666667,-1.4300000000000004,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-08,21028,Other,1.0,1.25,1,1,1.25,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,508421.575,0.00024585896064697885,-0.3261455525606469,-0.75,2.299586776859504,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-09,21028,Other,7.0,12.379999999999999,4,1,2.1574999999999998,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,737847.716,0.0016778529948041471,0.7259999999999998,6.0,8.264462809917358,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-10,21028,Other,10.0,19.759999999999998,6,3,2.0566666666666666,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,801059.045,0.0024667345214234486,-0.04673619157976039,0.4285714285714286,-9.17001180637547,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-11,21028,Other,18.0,33.39,11,4,2.13,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,1073122.535,0.003111480647454673,0.03565640194489461,0.8,22.436363636363662,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2011-12,21028,Other,3.0,7.38,2,1,2.46,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,327880.925,0.002250817122100043,0.15492957746478875,-0.8333333333333334,-5.378787878787879,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.5422413793103449,0.0,0.0
2010-12,21030,Other,17.0,20.05,6,4,1.1833333333333333,SPACE CADET RED,0.0,0.0,0.0,0.0,567945.04,0.003530271168491937,,,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-01,21030,Other,16.0,13.52,10,0,0.842,SPACE CADET RED,0.0,0.0,0.0,0.0,434350.275,0.0031126951629074024,-0.28845070422535213,-0.05882352941176472,0.20392922794117652,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-04,21030,Other,10.0,12.5,1,1,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,386931.436,0.0032305465095371576,0.48456057007125897,-0.375,-0.7738970588235293,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-05,21030,Other,32.0,40.0,3,3,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,546022.31,0.007325707991675284,0.0,2.2,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-06,21030,Other,20.0,25.0,2,2,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,492468.29,0.0050764689844294345,0.0,-0.375,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-07,21030,Other,4.0,5.0,2,2,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,497990.056,0.0010040361127210942,0.0,-0.8,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-08,21030,Other,10.0,12.5,1,1,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,508421.575,0.0024585896064697886,0.0,1.5,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-09,21030,Other,1.0,2.46,1,0,2.46,SPACE CADET RED,0.0,0.0,0.0,0.0,737847.716,0.0003334021298237643,0.968,-0.9,-0.9297520661157025,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-10,21030,Other,4.0,5.0,3,3,1.25,SPACE CADET RED,0.0,0.0,0.0,0.0,801059.045,0.0006241737149350831,-0.49186991869918695,3.0,-6.099173553719009,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2011-11,21030,Other,17.0,23.67,4,4,1.5525,SPACE CADET RED,0.0,0.0,0.0,0.0,1073122.535,0.0022057126961740675,0.242,3.25,13.429752066115704,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1894117647058824,0.0,0.0
2010-12,21031,Other,15.0,19.21,5,2,1.422,SPACE CADET BLACK,0.0,0.0,0.0,0.0,567945.04,0.003382369533502749,,,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-01,21031,Other,9.0,7.609999999999999,6,0,0.8433333333333333,SPACE CADET BLACK,0.0,0.0,0.0,0.0,434350.275,0.001752042173796252,-0.40693858415377404,-0.4,0.9829493087557604,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-02,21031,Other,3.0,3.75,1,1,1.25,SPACE CADET BLACK,0.0,0.0,0.0,0.0,376548.665,0.0009958872115507303,0.48221343873517797,-0.6666666666666667,-1.3825136612021856,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-03,21031,Other,1.0,1.25,1,1,1.25,SPACE CADET BLACK,0.0,0.0,0.0,0.0,499042.575,0.00025047963092126956,0.0,-0.6666666666666667,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-05,21031,Other,10.0,12.5,1,1,1.25,SPACE CADET BLACK,0.0,0.0,0.0,0.0,546022.31,0.0022892837473985263,0.0,9.0,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-09,21031,Other,1.0,2.46,1,0,2.46,SPACE CADET BLACK,0.0,0.0,0.0,0.0,737847.716,0.0003334021298237643,0.968,-0.9,-0.9297520661157025,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-10,21031,Other,3.0,4.96,3,3,1.6533333333333333,SPACE CADET BLACK,0.0,0.0,0.0,0.0,801059.045,0.0006191803252156025,-0.32791327913279134,2.0,-6.099173553719008,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2011-11,21031,Other,10.0,12.5,1,1,1.25,SPACE CADET BLACK,0.0,0.0,0.0,0.0,1073122.535,0.0011648250402271163,-0.24395161290322576,2.3333333333333335,-9.564738292011022,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.2942105263157895,0.0,0.0
2010-12,21032,Other,22.0,25.9,4,3,1.15,SPACE CADET WHITE,0.0,0.0,0.0,0.0,567945.04,0.004560300412166642,,,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-01,21032,Other,25.0,20.91,10,0,0.8379999999999999,SPACE CADET WHITE,0.0,0.0,0.0,0.0,434350.275,0.004814086971626759,-0.27130434782608703,0.13636363636363646,-0.5026223776223778,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-03,21032,Other,1.0,2.46,1,0,2.46,SPACE CADET WHITE,0.0,0.0,0.0,0.0,499042.575,0.0004929439136530585,1.9355608591885445,-0.96,-0.4959802712700369,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-05,21032,Other,22.0,27.5,2,2,1.25,SPACE CADET WHITE,0.0,0.0,0.0,0.0,546022.31,0.005036424244276758,-0.49186991869918695,21.0,-42.69421487603306,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-06,21032,Other,1.0,2.46,1,0,2.46,SPACE CADET WHITE,0.0,0.0,0.0,0.0,492468.29,0.0004995245480678563,0.968,-0.9545454545454546,-0.9861006761833209,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-07,21032,Other,4.0,5.0,2,2,1.25,SPACE CADET WHITE,0.0,0.0,0.0,0.0,497990.056,0.0010040361127210942,-0.49186991869918695,3.0,-6.099173553719009,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-09,21032,Other,1.0,2.46,1,1,2.46,SPACE CADET WHITE,0.0,0.0,0.0,0.0,737847.716,0.0003334021298237643,0.968,-0.75,-0.7747933884297521,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-10,21032,Other,3.0,6.17,3,2,2.0566666666666666,SPACE CADET WHITE,0.0,0.0,0.0,0.0,801059.045,0.0007702303642298927,-0.1639566395663956,2.0,-12.198347107438021,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2011-11,21032,Other,18.0,24.92,6,5,1.6533333333333333,SPACE CADET WHITE,0.0,0.0,0.0,0.0,1073122.535,0.0023221952001967793,-0.19611021069692058,5.0,-25.49586776859504,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.3816666666666668,0.0,0.0
2010-12,21033,Bags & Packaging,82.0,260.5,20,10,4.134,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,567945.04,0.04586711418414711,,,,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-01,21033,Bags & Packaging,342.5,881.145,37,7,2.9067567567567565,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,434350.275,0.2028650724349144,-0.29686580629976866,3.176829268292683,-10.701229986335271,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-02,21033,Bags & Packaging,38.0,144.92000000000002,14,3,4.9471428571428575,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,376548.665,0.03848639325278182,0.7019459387660227,-0.8890510948905109,-1.2665520886884927,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-03,21033,Bags & Packaging,196.0,541.92,41,14,3.6104878048780487,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,499042.575,0.10859193727108352,-0.27018727594148606,4.157894736842105,-15.388936145692414,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-04,21033,Bags & Packaging,69.0,190.67000000000002,27,11,3.218888888888889,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,386931.436,0.04927746423787598,-0.10846149804469063,-0.6479591836734694,5.974093990537392,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-05,21033,Bags & Packaging,181.0,474.75,50,14,3.4624,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,546022.31,0.08694699672619603,0.07565067311011386,1.6231884057971016,21.456364352957685,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-06,21033,Bags & Packaging,165.0,394.515,29,15,2.886896551724138,JUMBO BAG CHARLIE AND LOLA TOYS,1.0,1.79,1.0,0.006060606060606061,492468.29,0.08010972645568713,-0.16621518261202117,-0.08839779005524862,0.5318274099038617,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-07,21033,Bags & Packaging,382.0,923.72,56,17,2.6591071428571427,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,497990.056,0.18548964760854583,-0.07890459695583929,1.315151515151515,-16.66761590440122,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-08,21033,Bags & Packaging,209.5,539.025,25,12,2.3444,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,508421.575,0.1060193010101902,-0.11835068161977036,-0.4515706806282722,3.815530882019338,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2011-09,21033,Bags & Packaging,1.0,2.08,1,1,2.08,JUMBO BAG CHARLIE AND LOLA TOYS,0.0,0.0,0.0,0.0,737847.716,0.0002819009878184674,-0.11277938918273323,-0.9952267303102625,8.824544427153485,A,Vache à lait,,Non calculable,Surveiller sans action urgente,3.2029,0.0,0.0006002400960384153
2010-12,21034,Bags & Packaging,195.5,185.725,92,77,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,567945.04,0.032701227569484535,,,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-01,21034,Bags & Packaging,136.0,129.2,60,56,0.95,REX CASH+CARRY JUMBO SHOPPER,10.0,9.5,1.0,0.07352941176470588,434350.275,0.029745578036067772,0.0,-0.30434782608695654,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-02,21034,Bags & Packaging,62.0,58.9,36,33,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,376548.665,0.015642068469423467,0.0,-0.5441176470588236,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-03,21034,Bags & Packaging,131.0,124.45,58,49,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,499042.575,0.0249377520545216,0.0,1.1129032258064515,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-04,21034,Bags & Packaging,97.0,92.15,47,44,0.9499999999999998,REX CASH+CARRY JUMBO SHOPPER,1.0,0.95,1.0,0.010309278350515464,386931.436,0.023815588868307924,-1.1102230246251565e-16,-0.2595419847328244,2337746371459494.0,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-05,21034,Bags & Packaging,117.0,111.15,38,36,0.9500000000000001,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,546022.31,0.020356311081867695,2.220446049250313e-16,0.2061855670103092,928577242756803.0,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-06,21034,Bags & Packaging,125.0,118.75,54,53,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,492468.29,0.024113227676039812,-1.1102230246251565e-16,0.06837606837606836,-615876872119042.0,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-07,21034,Bags & Packaging,117.0,111.14999999999999,70,63,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,497990.056,0.022319722785789923,0.0,-0.06399999999999995,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-08,21034,Bags & Packaging,84.0,79.8,36,34,0.9499999999999998,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,508421.575,0.01569563604770313,-1.1102230246251565e-16,-0.28205128205128205,2540492097491049.0,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-09,21034,Bags & Packaging,165.0,156.75,69,61,0.9499999999999998,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,737847.716,0.021244221077184985,0.0,0.9642857142857142,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-10,21034,Bags & Packaging,218.0,207.1,104,93,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,801059.045,0.025853275272611144,2.220446049250313e-16,0.3212121212121213,1446610789397796.0,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-11,21034,Bags & Packaging,349.0,331.55,169,148,0.95,REX CASH+CARRY JUMBO SHOPPER,10.0,9.5,1.0,0.02865329512893983,1073122.535,0.03089581936698404,0.0,0.6009174311926606,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2011-12,21034,Bags & Packaging,80.0,76.0,38,36,0.95,REX CASH+CARRY JUMBO SHOPPER,0.0,0.0,0.0,0.0,327880.925,0.023179146514851392,0.0,-0.7707736389684814,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,0.95,0.0,0.011191047162270184
2010-12,21035,Kitchen & Tableware,129.0,490.07000000000005,44,18,4.699090909090909,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,567945.04,0.08628827887994232,,,,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-01,21035,Kitchen & Tableware,113.0,438.91,46,17,4.6891304347826095,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,434350.275,0.1010497806177284,-0.0021196598450627935,-0.12403100775193798,58.5145810262135,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-02,21035,Kitchen & Tableware,117.5,405.96500000000003,28,14,4.560344827586207,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,376548.665,0.10781209382325127,-0.027464709925982822,0.03982300884955747,-1.449970123728966,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-03,21035,Kitchen & Tableware,163.5,642.025,45,19,5.014444444444445,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,499042.575,0.12865134803378248,0.09957571938668353,0.39148936170212756,3.9315745255311936,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-04,21035,Kitchen & Tableware,156.0,534.02,31,18,4.428064516129033,SET/2 RED RETROSPOT TEA TOWELS ,100.0,275.0,1.0,0.6410256410256411,386931.436,0.1380141157618426,-0.1169381642995504,-0.04587155963302747,0.3922719319889635,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-05,21035,Kitchen & Tableware,156.0,548.64,32,19,4.242727272727272,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,546022.31,0.1004794108138182,-0.04185513619475911,0.0,-0.0,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-06,21035,Kitchen & Tableware,58.0,216.26,20,14,4.188000000000001,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,492468.29,0.04391348730290837,-0.012899078637239936,-0.6282051282051282,48.701550387597884,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-07,21035,Kitchen & Tableware,113.0,377.03,25,13,4.606,SET/2 RED RETROSPOT TEA TOWELS ,100.0,275.0,1.0,0.8849557522123894,497990.056,0.07571034711584682,0.09980897803247357,0.9482758620689655,9.50090744101635,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-08,21035,Kitchen & Tableware,107.0,473.79,25,13,4.7964,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,508421.575,0.09318841357194568,0.04133738601823711,-0.053097345132743334,-1.2844872462259225,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-09,21035,Kitchen & Tableware,116.0,430.28,30,19,4.413333333333333,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,737847.716,0.05831555626852411,-0.0798654546465406,0.08411214953271018,-1.0531731135190316,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-10,21035,Kitchen & Tableware,79.5,264.025,19,15,3.882,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,801059.045,0.03295949301714707,-0.12039274924471288,-0.31465517241379315,2.613572448405662,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-11,21035,Kitchen & Tableware,182.0,639.56,39,26,4.388974358974359,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,1073122.535,0.05959804021821236,0.13059617696402848,1.2893081761006289,9.872480236965567,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2011-12,21035,Kitchen & Tableware,50.5,166.77499999999998,10,6,4.89,SET/2 RED RETROSPOT TEA TOWELS ,0.0,0.0,0.0,0.0,327880.925,0.05086450210545184,0.11415551790617506,-0.7225274725274725,-6.329325868604276,A,Vache à lait,,Non calculable,Surveiller sans action urgente,4.550554156171285,0.0,0.12978585334198572
2010-12,21038,Stationery,10.0,29.500000000000004,3,3,2.9500000000000006,SET/4 MODERN VINTAGE COTTON NAPKINS,0.0,0.0,0.0,0.0,567945.04,0.005194164562120307,,,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1656521739130437,0.0,0.025974025974025976
2011-02,21038,Stationery,2.0,5.9,1,1,2.95,SET/4 MODERN VINTAGE COTTON NAPKINS,2.0,5.9,1.0,1.0,376548.665,0.0015668625461731488,-1.1102230246251565e-16,-0.8,7205759403792794.0,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1656521739130437,0.0,0.025974025974025976
2011-03,21038,Stationery,54.0,42.660000000000004,13,11,0.7899999999999999,SET/4 MODERN VINTAGE COTTON NAPKINS,0.0,0.0,0.0,0.0,499042.575,0.008548368844081089,-0.7322033898305085,26.0,-35.50925925925926,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1656521739130437,0.0,0.025974025974025976
2011-04,21038,Stationery,10.0,7.9,5,5,0.79,SET/4 MODERN VINTAGE COTTON NAPKINS,0.0,0.0,0.0,0.0,386931.436,0.0020417053940274834,2.220446049250313e-16,-0.8148148148148149,-3669599696375960.0,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1656521739130437,0.0,0.025974025974025976
2011-05,21038,Stationery,1.0,0.79,1,1,0.79,SET/4 MODERN VINTAGE COTTON NAPKINS,0.0,0.0,0.0,0.0,546022.31,0.00014468273283558687,0.0,-0.9,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",1.1656521739130437,0.0,0.025974025974025976
2010-12,21039,Bags & Packaging,18.0,52.620000000000005,6,4,3.67,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,567945.04,0.00926498099182273,,,,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-01,21039,Bags & Packaging,36.0,91.8,8,8,2.55,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,434350.275,0.021135015972995528,-0.3051771117166213,1.0,-3.2767857142857135,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-02,21039,Bags & Packaging,24.0,61.2,8,8,2.55,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,376548.665,0.016252879292507915,0.0,-0.33333333333333337,,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-03,21039,Bags & Packaging,76.5,195.21,13,9,3.512307692307692,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,499042.575,0.039116903001712826,0.3773755656108597,2.1875,5.796612709832134,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-04,21039,Bags & Packaging,33.0,90.63,7,5,3.4757142857142855,RED RETROSPOT SHOPPING BAG,6.0,15.3,1.0,0.18181818181818182,386931.436,0.023422754412748204,-0.01041862211375999,-0.5686274509803921,54.577989754460866,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-05,21039,Bags & Packaging,65.5,167.025,7,7,2.55,RED RETROSPOT SHOPPING BAG,6.0,15.3,1.0,0.0916030534351145,546022.31,0.030589409432739106,-0.26633785450061653,0.9848484848484849,-3.6977413019079686,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-06,21039,Bags & Packaging,18.0,45.900000000000006,3,3,2.55,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,492468.29,0.009320397055412443,0.0,-0.7251908396946565,,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-07,21039,Bags & Packaging,2.0,5.1,1,1,2.55,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,497990.056,0.001024116834975516,0.0,-0.8888888888888888,,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-08,21039,Bags & Packaging,43.0,112.89,6,5,3.09,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,508421.575,0.02220401445394995,0.21176470588235308,20.5,96.8055555555555,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-09,21039,Bags & Packaging,22.0,62.580000000000005,6,6,3.09,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,737847.716,0.008481424912346006,0.0,-0.4883720930232558,,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-10,21039,Bags & Packaging,54.0,144.18,11,10,2.8445454545454543,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,801059.045,0.01799867324386806,-0.07943512797881735,1.4545454545454546,-18.3111111111111,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-11,21039,Bags & Packaging,39.0,122.13,13,7,3.546923076923077,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,1073122.535,0.011380806573035017,0.24692086437052896,-0.2777777777777778,-1.1249668126908263,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
2011-12,21039,Bags & Packaging,1.0,2.55,1,1,2.55,RED RETROSPOT SHOPPING BAG,0.0,0.0,0.0,0.0,327880.925,0.0007777213633272505,-0.2810670136629798,-0.9743589743589743,3.4666429249762585,B,Poids mort,,Non calculable,Maintenir et suivre la saisonnalité,3.0876666666666663,0.0,0.027777777777777776
