CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,CLV
12456,44,3,2420.25,3,3,5,335,Potential Loyalist,7260.75
13982,39,4,1811.705,3,4,5,345,Loyal Customers,7246.82
14434,22,6,1207.05,4,5,4,454,Champions,7242.299999999999
14321,11,5,1447.335,5,4,4,544,Champions,7236.675
15860,41,8,903.71,3,5,4,354,Loyal Customers,7229.68
13309,7,5,1444.4,5,4,4,544,Champions,7222.0
15681,25,5,1425.76,4,4,4,444,Champions,7128.8
16169,8,4,1776.8,5,4,5,545,Champions,7107.2
17787,153,4,1772.815,2,4,5,245,Loyal Customers,7091.26
15581,156,10,708.78,2,5,3,253,Loyal Customers,7087.799999999999
15815,64,5,1414.545,3,4,4,344,Loyal Customers,7072.725
14748,29,5,1412.575,4,4,4,444,Champions,7062.875
12830,38,6,1176.48,3,5,4,354,Loyal Customers,7058.88
13213,57,5,1411.72,3,4,4,344,Loyal Customers,7058.6
15987,12,7,1007.61,5,5,4,554,Champions,7053.27
13627,59,5,1407.74,3,4,4,344,Loyal Customers,7038.7
13134,86,4,1753.93,2,4,5,245,Loyal Customers,7015.72
16395,61,5,1401.45,3,4,4,344,Loyal Customers,7007.25
13397,73,5,1401.325,2,4,4,244,Loyal Customers,7006.625
13196,11,4,1746.28,5,4,4,544,Champions,6985.12
17648,61,4,1745.75,3,4,4,344,Loyal Customers,6983.0
13510,1,4,1743.425,5,4,4,544,Champions,6973.7
17738,19,4,1741.615,4,4,4,444,Champions,6966.46
14216,3,4,1740.8500000000001,5,4,4,544,Champions,6963.400000000001
13995,15,5,1391.69,4,4,4,444,Champions,6958.450000000001
13743,3,7,992.7299999999999,5,5,4,554,Champions,6949.11
15858,16,5,1388.245,4,4,4,444,Champions,6941.224999999999
15106,18,5,1387.645,4,4,4,444,Champions,6938.225
16066,17,5,1386.68,4,4,4,444,Champions,6933.400000000001
18259,25,3,2310.4750000000004,4,4,5,445,Champions,6931.425000000001
13722,132,3,2306.415,2,3,5,235,At Risk,6919.245
15950,32,4,1727.56,4,4,4,444,Champions,6910.24
17092,50,4,1725.7250000000001,3,4,4,344,Loyal Customers,6902.900000000001
12912,3,5,1374.45,5,4,4,544,Champions,6872.25
16341,25,4,1711.885,4,4,4,444,Champions,6847.54
15596,101,5,1367.09,2,4,4,244,Loyal Customers,6835.45
15485,30,3,2273.72,4,3,5,435,Recent Customers,6821.16
16726,26,5,1356.565,4,4,4,444,Champions,6782.825000000001
15426,19,5,1356.12,4,4,4,444,Champions,6780.599999999999
16184,64,6,1128.21,3,5,4,354,Loyal Customers,6769.26
12633,59,4,1685.255,3,4,4,344,Loyal Customers,6741.02
13577,25,4,1683.55,4,4,4,444,Champions,6734.2
14116,20,5,1344.67,4,4,4,444,Champions,6723.35
16007,48,4,1675.7,3,4,4,344,Loyal Customers,6702.8
12610,23,4,1670.99,4,4,4,444,Champions,6683.96
18168,176,6,1112.89,2,5,4,254,Loyal Customers,6677.34
14723,10,6,1101.6100000000001,5,5,4,554,Champions,6609.660000000001
14487,27,6,1097.6299999999999,4,5,4,454,Champions,6585.779999999999
12407,50,5,1316.84,3,4,4,344,Loyal Customers,6584.2
14930,109,3,2190.935,2,3,5,235,At Risk,6572.805
13157,49,4,1642.69,3,4,4,344,Loyal Customers,6570.76
14441,1,4,1637.54,5,4,4,544,Champions,6550.16
14837,90,4,1636.015,2,4,4,244,Loyal Customers,6544.06
12674,39,4,1635.38,3,4,4,344,Loyal Customers,6541.52
14035,29,5,1307.87,4,4,4,444,Champions,6539.349999999999
17287,26,7,930.485,4,5,4,454,Champions,6513.395
14948,23,6,1083.965,4,5,4,454,Champions,6503.789999999999
15814,17,4,1624.425,4,4,4,444,Champions,6497.7
16253,67,2,3231.115,3,3,5,335,Potential Loyalist,6462.23
16966,8,7,921.745,5,5,4,554,Champions,6452.215
14963,10,5,1288.875,5,4,4,544,Champions,6444.375
18016,32,5,1288.595,4,4,4,444,Champions,6442.975
15002,116,4,1602.41,2,4,4,244,Loyal Customers,6409.64
17848,81,9,711.755,2,5,3,253,Loyal Customers,6405.795
12676,25,6,1067.015,4,5,4,454,Champions,6402.09
17043,32,4,1597.7,4,4,4,444,Champions,6390.8
12360,52,3,2129.085,3,3,5,335,Potential Loyalist,6387.255
12406,22,2,3185.2200000000003,4,2,5,425,Recent Customers,6370.4400000000005
14511,11,5,1272.685,5,4,4,544,Champions,6363.424999999999
14970,68,4,1589.76,3,4,4,344,Loyal Customers,6359.04
12576,36,5,1270.225,3,4,4,344,Loyal Customers,6351.125
12645,34,4,1584.305,3,4,4,344,Loyal Customers,6337.22
12951,9,6,1055.17,5,5,4,554,Champions,6331.02
17323,15,7,903.12,4,5,4,454,Champions,6321.84
17147,23,4,1578.36,4,4,4,444,Champions,6313.44
18178,129,4,1578.0,2,4,4,244,Loyal Customers,6312.0
16918,50,6,1050.97,3,5,4,354,Loyal Customers,6305.82
14419,11,6,1050.29,5,5,4,554,Champions,6301.74
15782,10,3,2093.395,5,4,5,545,Champions,6280.1849999999995
13517,60,3,2089.135,3,3,5,335,Potential Loyalist,6267.405000000001
14344,127,8,782.405,2,5,3,253,Loyal Customers,6259.24
15332,366,4,1564.685,1,4,4,144,Loyal Customers,6258.74
13149,14,4,1563.405,5,4,4,544,Champions,6253.62
13162,122,4,1563.3,2,4,4,244,Loyal Customers,6253.2
14078,102,6,1040.77,2,5,4,254,Loyal Customers,6244.62
17054,28,5,1248.105,4,4,4,444,Champions,6240.525
13549,26,7,888.425,4,5,4,454,Champions,6218.974999999999
14047,9,5,1241.655,5,4,4,544,Champions,6208.275
14145,47,4,1551.8250000000003,3,4,4,344,Loyal Customers,6207.300000000001
16240,24,2,3094.49,4,3,5,435,Recent Customers,6188.98
14898,23,6,1028.96,4,5,4,454,Champions,6173.76
12775,17,5,1230.54,4,4,4,444,Champions,6152.7
13344,68,3,2045.74,3,3,5,335,Potential Loyalist,6137.22
13952,218,2,3066.206,1,3,5,135,At Risk,6132.412
13320,78,4,1532.2,2,4,4,244,Loyal Customers,6128.8
12356,23,3,2026.7749999999999,4,3,5,435,Recent Customers,6080.325
14655,8,4,1518.3,5,4,4,544,Champions,6073.2
13647,10,4,1517.595,5,4,4,544,Champions,6070.38
14700,32,3,2022.965,4,3,5,435,Recent Customers,6068.8949999999995
13860,1,5,1213.7450000000001,5,4,4,544,Champions,6068.725
14285,21,4,1515.3700000000001,4,4,4,444,Champions,6061.4800000000005
17754,1,5,1211.69,5,4,4,544,Champions,6058.450000000001
12393,72,4,1512.7,3,4,4,344,Loyal Customers,6050.8
13752,124,6,1007.855,2,5,4,254,Loyal Customers,6047.13
15117,15,5,1206.82,4,4,4,444,Champions,6034.099999999999
12828,3,6,1004.21,5,5,4,554,Champions,6025.26
15245,134,3,2000.51,2,3,5,235,At Risk,6001.53
17114,6,8,749.5699999999999,5,5,3,553,Champions,5996.5599999999995
13728,37,6,998.94,3,5,4,354,Loyal Customers,5993.64
16676,34,4,1495.98,3,4,4,344,Loyal Customers,5983.92
15812,107,5,1193.17,2,4,4,244,Loyal Customers,5965.85
14684,26,5,1191.96,4,4,4,444,Champions,5959.8
14698,2,5,1191.22,5,4,4,544,Champions,5956.1
15392,5,4,1484.1,5,4,4,544,Champions,5936.4
14336,17,4,1480.78,4,4,4,444,Champions,5923.12
14745,113,5,1182.28,2,4,4,244,Loyal Customers,5911.4
15701,2,4,1476.35,5,4,4,544,Champions,5905.4
12599,29,7,842.755,4,5,4,454,Champions,5899.285
18204,71,3,1966.4,3,4,5,345,Loyal Customers,5899.200000000001
13208,59,5,1179.195,3,4,4,344,Loyal Customers,5895.974999999999
14608,4,4,1473.15,5,4,4,544,Champions,5892.6
14461,148,3,1962.85,2,3,5,235,At Risk,5888.549999999999
13118,20,5,1176.66,4,4,4,444,Champions,5883.3
16801,163,4,1469.68,2,4,4,244,Loyal Customers,5878.72
15996,88,6,979.58,2,5,4,254,Loyal Customers,5877.4800000000005
18079,45,4,1469.155,3,4,4,344,Loyal Customers,5876.62
15605,36,5,1173.33,3,4,4,344,Loyal Customers,5866.65
15532,25,4,1459.405,4,4,4,444,Champions,5837.62
15473,14,7,833.625,5,5,4,554,Champions,5835.375
17930,36,5,1166.25,3,4,4,344,Loyal Customers,5831.25
12643,128,6,970.1700000000001,2,5,4,254,Loyal Customers,5821.02
14447,19,5,1163.23,4,4,4,444,Champions,5816.15
13614,24,4,1453.71,4,4,4,444,Champions,5814.84
12937,15,4,1444.945,4,4,4,444,Champions,5779.78
13138,22,6,962.39,4,5,4,454,Champions,5774.34
17204,175,4,1443.41,2,4,4,244,Loyal Customers,5773.64
17135,16,7,824.24,4,5,4,454,Champions,5769.68
15201,87,5,1152.165,2,4,4,244,Loyal Customers,5760.825
16266,74,7,820.1899999999999,2,5,4,254,Loyal Customers,5741.33
16042,22,5,1147.095,4,4,4,444,Champions,5735.475
15530,22,4,1432.6,4,4,4,444,Champions,5730.4
18171,59,5,1143.78,3,4,4,344,Loyal Customers,5718.9
15128,60,4,1427.32,3,4,4,344,Loyal Customers,5709.28
18093,93,4,1423.745,2,4,4,244,Loyal Customers,5694.98
14250,7,3,1898.1950000000002,5,3,5,535,Recent Customers,5694.585000000001
15508,189,6,946.07,1,5,4,154,Loyal Customers,5676.42
17410,16,5,1132.365,4,4,4,444,Champions,5661.825
17672,50,2,2824.695,3,3,5,335,Potential Loyalist,5649.39
17073,18,4,1411.585,4,4,4,444,Champions,5646.34
16711,3,5,1128.765,5,4,4,544,Champions,5643.825000000001
17386,8,6,939.59,5,5,4,554,Champions,5637.54
16172,95,5,1126.735,2,4,4,244,Loyal Customers,5633.674999999999
13159,9,4,1408.275,5,4,4,544,Champions,5633.1
17302,15,5,1119.53,4,4,4,444,Champions,5597.65
17768,8,3,1859.8500000000001,5,4,5,545,Champions,5579.55
16503,107,4,1393.93,2,4,4,244,Loyal Customers,5575.72
14129,2,5,1114.1100000000001,5,4,4,544,Champions,5570.550000000001
15983,22,4,1392.1399999999999,4,4,4,444,Champions,5568.5599999999995
15237,2,4,1391.795,5,4,4,544,Champions,5567.18
17214,60,6,927.72,3,5,4,354,Loyal Customers,5566.32
14305,71,3,1852.31,3,3,5,335,Potential Loyalist,5556.93
16539,3,4,1388.81,5,4,4,544,Champions,5555.24
16463,21,4,1387.8,4,4,4,444,Champions,5551.2
15625,104,4,1387.425,2,4,4,244,Loyal Customers,5549.7
14443,54,4,1387.045,3,4,4,344,Loyal Customers,5548.18
18173,87,4,1381.45,2,4,4,244,Loyal Customers,5525.8
16086,59,5,1101.435,3,4,4,344,Loyal Customers,5507.174999999999
16271,16,4,1375.99,4,4,4,444,Champions,5503.96
17348,15,5,1099.93,4,4,4,444,Champions,5499.650000000001
15898,1,5,1097.53,5,4,4,544,Champions,5487.65
15980,89,3,1824.845,2,4,5,245,Loyal Customers,5474.535
16225,45,5,1094.77,3,4,4,344,Loyal Customers,5473.85
17015,29,3,1824.35,4,4,5,445,Champions,5473.049999999999
14418,4,3,1820.09,5,3,5,535,Recent Customers,5460.2699999999995
12823,75,5,1090.125,2,4,4,244,Loyal Customers,5450.625
13475,191,4,1356.57,1,4,4,144,Loyal Customers,5426.28
13882,3,5,1083.025,5,4,4,544,Champions,5415.125
15227,37,5,1082.635,3,4,4,344,Loyal Customers,5413.175
15810,79,4,1349.48,2,4,4,244,Loyal Customers,5397.92
15864,22,6,898.755,4,5,4,454,Champions,5392.53
17571,50,4,1347.12,3,4,4,344,Loyal Customers,5388.48
13715,281,5,1075.92,1,4,4,144,Loyal Customers,5379.6
13562,82,3,1791.7250000000001,2,3,5,235,At Risk,5375.175
14289,9,6,894.0600000000001,5,5,4,554,Champions,5364.360000000001
13107,44,4,1337.865,3,4,4,344,Loyal Customers,5351.46
14428,7,5,1069.6,5,4,4,544,Champions,5348.0
17609,41,5,1066.455,3,4,4,344,Loyal Customers,5332.275
12357,33,1,5313.205,4,1,5,415,Recent Customers,5313.205
12530,60,4,1328.23,3,4,4,344,Loyal Customers,5312.92
13782,13,6,885.24,5,5,4,554,Champions,5311.4400000000005
17633,31,4,1323.84,4,4,4,444,Champions,5295.36
18236,30,6,882.24,4,5,4,454,Champions,5293.4400000000005
12952,6,4,1318.52,5,4,4,544,Champions,5274.08
17101,10,4,1318.42,5,4,4,544,Champions,5273.68
16045,120,4,1318.3,2,4,4,244,Loyal Customers,5273.2
15157,4,3,1757.46,5,3,5,535,Recent Customers,5272.38
15411,26,4,1317.905,4,4,4,444,Champions,5271.62
16394,57,5,1051.775,3,4,4,344,Loyal Customers,5258.875
17027,79,6,875.91,2,5,4,254,Loyal Customers,5255.46
17723,127,6,873.5500000000001,2,5,4,254,Loyal Customers,5241.3
12758,117,2,2612.625,2,2,5,225,At Risk,5225.25
17236,13,6,869.83,5,5,4,554,Champions,5218.9800000000005
17671,16,4,1304.38,4,4,4,444,Champions,5217.52
16102,42,3,1732.3400000000001,3,4,4,344,Loyal Customers,5197.02
14859,13,4,1298.265,5,4,4,544,Champions,5193.06
17109,29,6,865.315,4,5,4,454,Champions,5191.89
14649,5,4,1294.24,5,4,4,544,Champions,5176.96
14897,8,4,1292.48,5,4,4,544,Champions,5169.92
13851,96,3,1719.105,2,3,4,234,At Risk,5157.3150000000005
14758,145,4,1288.55,2,4,4,244,Loyal Customers,5154.2
17702,30,4,1282.01,4,4,4,444,Champions,5128.04
13104,3,6,853.77,5,5,4,554,Champions,5122.62
17042,3,5,1023.645,5,4,4,544,Champions,5118.225
13168,36,4,1278.69,3,4,4,344,Loyal Customers,5114.76
12783,2,4,1277.315,5,4,4,544,Champions,5109.26
18235,72,3,1703.005,3,4,4,344,Loyal Customers,5109.015
15136,3,4,1275.825,5,4,4,544,Champions,5103.3
16295,10,4,1270.87,5,4,4,544,Champions,5083.48
18221,22,5,1014.18,4,4,4,444,Champions,5070.9
17084,35,2,2534.565,3,3,5,335,Potential Loyalist,5069.13
17007,51,6,839.8050000000001,3,5,4,354,Loyal Customers,5038.83
17770,199,5,1006.67,1,4,4,144,Loyal Customers,5033.349999999999
17470,45,5,1005.715,3,4,4,344,Loyal Customers,5028.575
15116,18,4,1256.34,4,4,4,444,Champions,5025.36
14387,33,3,1673.75,4,3,4,434,Recent Customers,5021.25
17175,44,4,1255.25,3,4,4,344,Loyal Customers,5021.0
16224,57,4,1255.185,3,4,4,344,Loyal Customers,5020.74
12464,10,8,625.75,5,5,3,553,Champions,5006.0
14916,71,4,1246.5049999999999,3,4,4,344,Loyal Customers,4986.0199999999995
16877,12,6,830.12,5,5,4,554,Champions,4980.72
18188,15,3,1658.44,4,4,4,444,Champions,4975.32
14297,18,4,1243.41,4,4,4,444,Champions,4973.64
17019,11,4,1241.53,5,4,4,544,Champions,4966.12
16493,80,4,1239.05,2,4,4,244,Loyal Customers,4956.2
15712,9,5,986.4100000000001,5,4,4,544,Champions,4932.05
16688,1,4,1228.49,5,4,4,544,Champions,4913.96
16182,72,4,1224.185,3,4,4,344,Loyal Customers,4896.74
16419,113,6,815.875,2,5,4,254,Loyal Customers,4895.25
14591,15,4,1222.895,4,4,4,444,Champions,4891.58
14214,31,5,977.355,4,4,4,444,Champions,4886.775
17350,8,4,1220.695,5,4,4,544,Champions,4882.78
13509,9,6,813.16,5,5,4,554,Champions,4878.96
13719,15,5,975.505,4,4,4,444,Champions,4877.525
17126,152,5,975.1949999999999,2,4,4,244,Loyal Customers,4875.974999999999
12438,14,2,2423.305,5,2,5,525,Recent Customers,4846.61
14583,6,5,968.66,5,4,4,544,Champions,4843.3
12590,211,1,4841.415,1,1,5,115,At Risk,4841.415
16370,82,4,1210.01,2,4,4,244,Loyal Customers,4840.04
15122,114,3,1611.555,2,3,4,234,At Risk,4834.665
13956,5,5,964.125,5,4,4,544,Champions,4820.625
14744,16,7,687.03,4,5,3,453,Champions,4809.21
15434,8,5,961.1550000000001,5,4,4,544,Champions,4805.775000000001
16209,89,5,960.865,2,4,4,244,Loyal Customers,4804.325
17481,4,4,1200.67,5,4,4,544,Champions,4802.68
13158,95,4,1199.4850000000001,2,4,4,244,Loyal Customers,4797.9400000000005
13991,12,6,798.645,5,5,3,553,Champions,4791.87
14233,49,4,1197.3600000000001,3,4,4,344,Loyal Customers,4789.4400000000005
14201,60,7,681.155,3,5,3,353,Loyal Customers,4768.085
16085,23,5,952.745,4,4,4,444,Champions,4763.725
12463,53,4,1189.18,3,4,4,344,Loyal Customers,4756.72
15549,77,3,1585.435,2,3,4,234,At Risk,4756.305
16612,33,4,1184.3600000000001,4,4,4,444,Champions,4737.4400000000005
12578,21,2,2367.335,4,2,5,425,Recent Customers,4734.67
18237,3,5,946.43,5,5,4,554,Champions,4732.15
15826,56,3,1575.385,3,4,4,344,Loyal Customers,4726.155
15067,78,3,1572.055,2,3,4,234,At Risk,4716.165
17888,21,8,589.465,4,5,3,453,Champions,4715.72
15658,190,5,942.7,1,4,4,144,Loyal Customers,4713.5
13186,40,3,1567.825,3,3,4,334,Potential Loyalist,4703.475
17406,333,3,1562.09,1,4,4,144,Loyal Customers,4686.2699999999995
14038,78,3,1560.38,2,3,4,234,At Risk,4681.14
13813,40,4,1165.56,3,4,4,344,Loyal Customers,4662.24
18287,43,3,1553.445,3,4,4,344,Loyal Customers,4660.335
15111,29,3,1553.28,4,3,4,434,Recent Customers,4659.84
16949,4,6,776.6,5,5,3,553,Champions,4659.6
16496,9,3,1552.435,5,4,4,544,Champions,4657.305
17522,2,5,930.17,5,4,4,544,Champions,4650.849999999999
14064,29,5,927.93,4,4,4,444,Champions,4639.65
17774,97,4,1158.075,2,4,4,244,Loyal Customers,4632.3
14759,5,3,1540.17,5,3,4,534,Recent Customers,4620.51
16600,4,6,768.79,5,5,3,553,Champions,4612.74
15145,4,4,1151.5049999999999,5,4,4,544,Champions,4606.0199999999995
13410,24,5,916.66,4,4,4,444,Champions,4583.3
12364,8,4,1145.41,5,4,4,544,Champions,4581.64
16809,23,5,914.69,4,4,4,444,Champions,4573.450000000001
16389,53,4,1142.44,3,4,4,344,Loyal Customers,4569.76
14102,5,5,909.4549999999999,5,4,4,544,Champions,4547.275
16889,195,3,1515.62,1,4,4,144,Loyal Customers,4546.86
17159,22,3,1513.21,4,4,4,444,Champions,4539.63
15050,25,3,1513.01,4,3,4,434,Recent Customers,4539.03
13499,18,5,907.17,4,4,4,444,Champions,4535.849999999999
17731,79,4,1133.01,2,4,4,244,Loyal Customers,4532.04
15095,104,4,1132.425,2,4,4,244,Loyal Customers,4529.7
13764,71,3,1504.47,3,3,4,334,Potential Loyalist,4513.41
16369,18,3,1503.975,4,4,4,444,Champions,4511.924999999999
13636,37,5,901.6949999999999,3,4,4,344,Loyal Customers,4508.474999999999
15620,57,3,1502.18,3,3,4,334,Potential Loyalist,4506.54
14883,19,6,750.835,4,5,3,453,Champions,4505.01
12997,22,4,1124.375,4,4,4,444,Champions,4497.5
14913,36,4,1121.075,3,4,4,344,Loyal Customers,4484.3
15132,18,5,896.855,4,4,4,444,Champions,4484.275
12625,212,2,2233.945,1,2,5,125,At Risk,4467.89
17444,152,2,2231.2,2,3,5,235,At Risk,4462.4
15253,16,5,891.935,4,4,4,444,Champions,4459.674999999999
14113,4,4,1111.87,5,4,4,544,Champions,4447.48
14976,57,6,740.96,3,5,3,353,Loyal Customers,4445.76
16279,21,3,1481.49,4,4,4,444,Champions,4444.47
17828,23,4,1106.56,4,4,4,444,Champions,4426.24
16833,1,4,1106.03,5,4,4,544,Champions,4424.12
16907,29,5,884.31,4,4,4,444,Champions,4421.549999999999
15032,256,3,1467.7,1,3,4,134,At Risk,4403.1
16350,21,4,1097.515,4,4,4,444,Champions,4390.06
16725,302,6,731.1,1,5,3,153,Loyal Customers,4386.6
18125,30,4,1096.345,4,4,4,444,Champions,4385.38
15304,61,8,546.8,3,5,3,353,Loyal Customers,4374.4
14937,57,3,1445.555,3,3,4,334,Potential Loyalist,4336.665
17720,26,4,1083.8,4,4,4,444,Champions,4335.2
12381,5,3,1438.935,5,3,4,534,Recent Customers,4316.805
14246,111,3,1435.865,2,3,4,234,At Risk,4307.595
12657,11,4,1076.18,5,4,4,544,Champions,4304.72
15745,19,4,1070.79,4,4,4,444,Champions,4283.16
13425,108,3,1427.335,2,3,4,234,At Risk,4282.005
17457,127,5,854.12,2,4,4,244,Loyal Customers,4270.6
17227,19,6,710.42,4,5,3,453,Champions,4262.5199999999995
17590,2,3,1415.825,5,4,4,544,Champions,4247.475
13365,34,2,2121.67,3,2,5,325,Potential Loyalist,4243.34
16755,114,3,1414.135,2,4,4,244,Loyal Customers,4242.405
13064,13,4,1058.15,5,4,4,544,Champions,4232.6
14623,32,5,845.595,4,4,4,444,Champions,4227.975
15841,73,4,1055.625,2,4,4,244,Loyal Customers,4222.5
15123,7,2,2099.06,5,3,5,535,Recent Customers,4198.12
15511,12,5,839.18,5,4,4,544,Champions,4195.9
14293,3,4,1046.56,5,4,4,544,Champions,4186.24
14740,197,3,1393.31,1,3,4,134,At Risk,4179.93
15665,168,2,2089.78,2,3,5,235,At Risk,4179.56
15208,1,5,835.72,5,4,4,544,Champions,4178.6
15427,33,3,1391.385,4,3,4,434,Recent Customers,4174.155
13750,54,5,834.2900000000001,3,4,4,344,Loyal Customers,4171.450000000001
17083,109,3,1386.115,2,4,4,244,Loyal Customers,4158.345
12397,36,2,2078.8,3,2,5,325,Potential Loyalist,4157.6
15500,8,4,1036.32,5,4,4,544,Champions,4145.28
14267,163,3,1376.84,2,3,4,234,At Risk,4130.5199999999995
17002,86,3,1376.09,2,4,4,244,Loyal Customers,4128.2699999999995
16094,12,4,1031.43,5,4,4,544,Champions,4125.72
16637,32,4,1030.5,4,4,4,444,Champions,4122.0
12536,59,1,4117.06,3,1,5,315,Potential Loyalist,4117.06
17585,109,4,1027.05,2,4,4,244,Loyal Customers,4108.2
16728,46,4,1024.48,3,4,4,344,Loyal Customers,4097.92
12759,52,3,1364.215,3,3,4,334,Potential Loyalist,4092.6449999999995
15706,64,4,1022.91,3,4,4,344,Loyal Customers,4091.64
16571,27,3,1362.6,4,4,4,444,Champions,4087.7999999999997
14352,157,4,1021.1850000000001,2,4,4,244,Loyal Customers,4084.7400000000002
18167,23,3,1360.8600000000001,4,4,4,444,Champions,4082.5800000000004
12936,17,4,1020.2,4,4,4,444,Champions,4080.8
18202,200,3,1344.49,1,4,4,144,Loyal Customers,4033.4700000000003
14824,10,4,1008.11,5,4,4,544,Champions,4032.44
18008,70,9,447.84,3,5,3,353,Loyal Customers,4030.56
17526,5,4,1006.725,5,4,4,544,Champions,4026.9
16245,24,3,1340.905,4,4,4,444,Champions,4022.715
12691,28,5,804.05,4,4,4,444,Champions,4020.25
13224,60,2,2006.555,3,2,5,325,Potential Loyalist,4013.11
14001,46,3,1337.49,3,3,4,334,Potential Loyalist,4012.4700000000003
15608,28,4,1002.5899999999999,4,4,4,444,Champions,4010.3599999999997
16175,94,4,1001.39,2,4,4,244,Loyal Customers,4005.56
12688,114,1,4000.695,2,1,5,215,At Risk,4000.695
14446,1,4,989.77,5,4,4,544,Champions,3959.08
14229,52,3,1319.265,3,3,4,334,Potential Loyalist,3957.795
15038,59,6,659.1899999999999,3,5,3,353,Loyal Customers,3955.1399999999994
16438,6,5,790.85,5,4,3,543,Champions,3954.25
17932,29,3,1312.67,4,4,4,444,Champions,3938.01
14403,130,4,981.02,2,4,4,244,Loyal Customers,3924.08
16110,45,3,1307.7,3,4,4,344,Loyal Customers,3923.1000000000004
15680,9,3,1304.82,5,4,4,544,Champions,3914.46
17096,15,4,977.0600000000001,4,4,4,444,Champions,3908.2400000000002
14584,169,4,975.86,2,4,4,244,Loyal Customers,3903.44
15051,23,3,1300.91,4,3,4,434,Recent Customers,3902.7300000000005
16120,59,4,975.415,3,4,4,344,Loyal Customers,3901.66
17095,23,3,1299.235,4,4,4,444,Champions,3897.705
15563,22,3,1296.635,4,3,4,434,Recent Customers,3889.9049999999997
15062,71,4,969.605,3,4,4,344,Loyal Customers,3878.42
17874,185,6,642.785,1,5,3,153,Loyal Customers,3856.71
16188,45,4,963.835,3,4,4,344,Loyal Customers,3855.34
13308,23,3,1284.29,4,3,4,434,Recent Customers,3852.87
16012,35,3,1283.085,3,4,4,344,Loyal Customers,3849.255
16682,5,5,767.6899999999999,5,4,3,543,Champions,3838.45
15531,8,2,1916.415,5,3,5,535,Recent Customers,3832.83
12378,130,1,3829.0,2,1,5,215,At Risk,3829.0
15716,146,4,954.085,2,4,4,244,Loyal Customers,3816.34
16062,10,4,953.47,5,4,4,544,Champions,3813.88
13492,136,3,1269.84,2,3,4,234,At Risk,3809.5199999999995
17802,82,3,1268.515,2,4,4,244,Loyal Customers,3805.545
13155,33,4,949.91,4,4,4,444,Champions,3799.64
13884,7,5,759.525,5,4,3,543,Champions,3797.625
12778,20,6,632.105,4,5,3,453,Champions,3792.63
12560,5,2,1892.735,5,2,5,525,Recent Customers,3785.47
15421,59,4,944.705,3,4,4,344,Loyal Customers,3778.82
16009,22,4,943.01,4,4,4,444,Champions,3772.04
16040,65,3,1254.77,3,4,4,344,Loyal Customers,3764.31
12620,15,3,1253.435,4,3,4,434,Recent Customers,3760.305
12820,3,4,934.735,5,4,4,544,Champions,3738.94
13429,11,4,933.155,5,4,4,544,Champions,3732.62
13692,25,3,1243.8,4,3,4,434,Recent Customers,3731.3999999999996
17262,52,5,745.75,3,4,3,343,Loyal Customers,3728.75
16317,120,3,1240.22,2,4,4,244,Loyal Customers,3720.66
17158,32,3,1239.32,4,4,4,444,Champions,3717.96
15009,12,3,1235.33,5,3,4,534,Recent Customers,3705.99
16951,135,3,1234.94,2,4,4,244,Loyal Customers,3704.82
14532,236,4,924.35,1,4,4,144,Loyal Customers,3697.4
12722,85,4,923.725,2,4,4,244,Loyal Customers,3694.9
12724,5,4,923.41,5,4,4,544,Champions,3693.64
16306,214,6,615.38,1,5,3,153,Loyal Customers,3692.2799999999997
15312,75,4,915.9250000000001,2,4,4,244,Loyal Customers,3663.7000000000003
16842,101,3,1220.3899999999999,2,4,4,244,Loyal Customers,3661.1699999999996
14669,242,3,1220.285,1,3,4,134,At Risk,3660.8550000000005
17460,94,6,609.13,2,5,3,253,Loyal Customers,3654.7799999999997
16639,31,3,1217.06,4,4,4,444,Champions,3651.18
12653,149,2,1822.615,2,2,5,225,At Risk,3645.23
17552,60,4,911.225,3,4,4,344,Loyal Customers,3644.9
14141,3,4,910.83,5,4,4,544,Champions,3643.32
16464,20,3,1213.685,4,4,4,444,Champions,3641.055
12854,79,3,1213.215,2,3,4,234,At Risk,3639.6449999999995
16891,2,5,725.08,5,4,3,543,Champions,3625.4
13575,23,5,724.27,4,4,3,443,Champions,3621.35
16770,58,5,724.1,3,4,3,343,Loyal Customers,3620.5
15707,35,4,904.83,3,4,4,344,Loyal Customers,3619.32
12399,119,4,904.425,2,4,4,244,Loyal Customers,3617.7
15835,44,4,903.09,3,4,4,344,Loyal Customers,3612.36
16232,44,4,902.755,3,4,4,344,Loyal Customers,3611.02
15569,104,5,721.685,2,4,3,243,Loyal Customers,3608.4249999999997
13953,7,7,515.0550000000001,5,5,3,553,Champions,3605.385
17516,15,5,719.125,4,4,3,443,Champions,3595.625
14019,47,3,1194.6699999999998,3,3,4,334,Potential Loyalist,3584.0099999999993
17621,21,3,1193.75,4,4,4,444,Champions,3581.25
15376,40,3,1187.66,3,3,4,334,Potential Loyalist,3562.9800000000005
13055,78,3,1187.435,2,3,4,234,At Risk,3562.305
15855,137,5,712.24,2,4,3,243,Loyal Customers,3561.2
17527,54,4,889.87,3,4,4,344,Loyal Customers,3559.48
14224,110,4,885.0749999999999,2,4,4,244,Loyal Customers,3540.2999999999997
14544,24,2,1769.025,4,3,5,435,Recent Customers,3538.05
