CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,CLV
13565.0,19,2,240.22,4,2,1,421,Recent Customers,480.44
13566.0,41,2,856.84,3,2,3,323,Potential Loyalist,1713.68
13568.0,173,1,187.05,2,1,1,211,At Risk,187.05
13569.0,17,2,338.62,4,2,2,422,Recent Customers,677.24
13570.0,243,1,239.49,1,1,1,111,At Risk,239.49
13571.0,13,12,2088.94,5,5,5,555,Champions,25067.28
13572.0,206,1,1384.25,1,1,4,114,At Risk,1384.25
13573.0,50,2,290.25,3,2,2,322,Potential Loyalist,580.5
13575.0,23,5,732.07,4,4,3,443,Champions,3660.3500000000004
13576.0,10,18,6717.34,5,5,5,555,Champions,120912.12
13577.0,25,4,1687.6000000000001,4,4,4,444,Champions,6750.400000000001
13579.0,15,2,467.04,4,2,2,422,Recent Customers,934.08
13581.0,309,1,118.0,1,1,1,111,At Risk,118.0
13583.0,156,1,781.03,2,1,3,213,At Risk,781.03
13584.0,307,1,142.4,1,1,1,111,At Risk,142.4
13587.0,64,1,712.4,3,1,3,313,Potential Loyalist,712.4
13588.0,16,9,2478.95,4,5,5,455,Champions,22310.55
13589.0,15,2,379.65,4,2,2,422,Recent Customers,759.3
13590.0,11,6,1981.92,5,5,4,554,Champions,11891.52
13591.0,65,3,1117.13,3,3,4,334,Potential Loyalist,3351.3900000000003
13592.0,36,4,247.95999999999998,3,4,1,341,Loyal Customers,991.8399999999999
13593.0,108,5,2011.88,2,4,4,244,Loyal Customers,10059.400000000001
13594.0,53,1,396.97,3,1,2,312,Potential Loyalist,396.97
13596.0,6,2,664.11,5,2,3,523,Recent Customers,1328.22
13598.0,47,1,160.04,3,1,1,311,Potential Loyalist,160.04
13599.0,1,21,5149.92,5,5,5,555,Champions,108148.32
13600.0,312,1,219.52,1,1,1,111,At Risk,219.52
13601.0,45,2,693.32,3,2,3,323,Potential Loyalist,1386.64
13602.0,65,1,428.89,3,1,2,312,Potential Loyalist,428.89
13603.0,26,1,164.34,4,1,1,411,Recent Customers,164.34
13606.0,29,3,276.75,4,3,2,432,Recent Customers,830.25
13607.0,40,1,675.51,3,1,3,313,Potential Loyalist,675.51
13610.0,12,7,1082.33,5,5,4,554,Champions,7576.3099999999995
13611.0,89,3,1154.4,2,3,4,234,At Risk,3463.2000000000003
13614.0,24,4,1585.46,4,4,4,444,Champions,6341.84
13615.0,319,1,417.69,1,1,2,112,At Risk,417.69
13617.0,40,3,544.18,3,3,3,333,Potential Loyalist,1632.54
13618.0,174,1,177.34,2,1,1,211,At Risk,177.34
13621.0,117,1,213.85,2,1,1,211,At Risk,213.85
13623.0,31,5,727.74,4,4,3,443,Champions,3638.7
13626.0,253,1,257.23,1,1,2,112,At Risk,257.23
13627.0,59,5,1638.47,3,4,4,344,Loyal Customers,8192.35
13629.0,23,11,7792.36,4,5,5,455,Champions,85715.95999999999
13630.0,5,7,2031.78,5,5,4,554,Champions,14222.46
13631.0,100,11,3070.42,2,5,5,255,Loyal Customers,33774.62
13632.0,25,5,2118.93,4,4,5,445,Champions,10594.65
13634.0,33,5,1547.3600000000001,4,4,4,444,Champions,7736.800000000001
13635.0,68,1,1071.03,3,1,4,314,Potential Loyalist,1071.03
13636.0,37,5,949.12,3,4,4,344,Loyal Customers,4745.6
13637.0,52,3,804.3,3,3,3,333,Potential Loyalist,2412.8999999999996
13638.0,16,1,122.64,4,1,1,411,Recent Customers,122.64
13639.0,74,1,1033.34,2,1,4,214,At Risk,1033.34
13642.0,216,1,312.28,1,1,2,112,At Risk,312.28
13643.0,31,3,519.44,4,3,3,433,Recent Customers,1558.3200000000002
13644.0,16,4,2624.26,4,4,5,445,Champions,10497.04
13645.0,120,1,252.1,2,1,2,212,At Risk,252.1
13647.0,10,4,1648.1200000000001,5,4,4,544,Champions,6592.4800000000005
13649.0,257,2,346.6,1,2,2,122,At Risk,693.2
13650.0,17,6,1836.3400000000001,4,5,4,454,Champions,11018.04
13651.0,35,2,94.2,3,2,1,321,Potential Loyalist,188.4
13652.0,46,3,1095.08,3,3,4,334,Potential Loyalist,3285.24
13654.0,43,6,2707.33,3,5,5,355,Loyal Customers,16243.98
13655.0,114,2,932.97,2,2,3,223,At Risk,1865.94
13656.0,165,2,379.65,2,2,2,222,At Risk,759.3
13657.0,11,2,382.14,5,2,2,522,Recent Customers,764.28
13658.0,10,5,2639.17,5,4,5,545,Champions,13195.85
13659.0,206,2,1563.0,1,2,4,124,At Risk,3126.0
13662.0,86,3,881.26,2,3,3,233,At Risk,2643.7799999999997
13663.0,179,1,189.47,2,1,1,211,At Risk,189.47
13666.0,60,3,84.65,3,3,1,331,Potential Loyalist,253.95000000000002
13667.0,149,1,299.05,2,1,2,212,At Risk,299.05
13668.0,3,21,6309.83,5,5,5,555,Champions,132506.43
13669.0,51,2,218.55,3,2,1,321,Potential Loyalist,437.1
13670.0,75,1,349.7,2,1,2,212,At Risk,349.7
13672.0,301,2,186.39000000000001,1,2,1,121,At Risk,372.78000000000003
13673.0,19,2,387.44,4,2,2,422,Recent Customers,774.88
13675.0,151,2,486.82000000000005,2,2,2,222,At Risk,973.6400000000001
13678.0,152,1,232.6,2,1,1,211,At Risk,232.6
13680.0,1,4,3719.12,5,4,5,545,Champions,14876.48
13681.0,18,4,827.83,4,4,3,443,Champions,3311.32
13682.0,187,1,59.5,1,1,1,111,At Risk,59.5
13684.0,286,1,65.13,1,1,1,111,At Risk,65.13
13685.0,3,7,3119.44,5,5,5,555,Champions,21836.08
13686.0,183,1,72.0,1,1,1,111,At Risk,72.0
13689.0,63,1,910.0,3,1,3,313,Potential Loyalist,910.0
13690.0,59,1,172.25,3,1,1,311,Potential Loyalist,172.25
13692.0,25,3,1488.32,4,3,4,434,Recent Customers,4464.96
13694.0,4,50,65039.62,5,5,5,555,Champions,3251981.0
13695.0,31,15,2504.13,4,5,5,455,Champions,37561.950000000004
13697.0,39,1,151.3,3,1,1,311,Potential Loyalist,151.3
13699.0,155,1,308.58000000000004,2,1,2,212,At Risk,308.58000000000004
13700.0,26,10,2248.63,4,5,5,455,Champions,22486.300000000003
13703.0,318,1,99.5,1,1,1,111,At Risk,99.5
13704.0,5,9,2308.06,5,5,5,555,Champions,20772.54
13705.0,8,3,711.86,5,3,3,533,Recent Customers,2135.58
13706.0,303,1,330.79,1,1,2,112,At Risk,330.79
13707.0,267,2,806.41,1,2,3,123,At Risk,1612.82
13708.0,271,1,285.33,1,1,2,112,At Risk,285.33
13709.0,4,13,6307.650000000001,5,5,5,555,Champions,81999.45000000001
13710.0,32,1,180.48,4,1,1,411,Recent Customers,180.48
13711.0,219,2,252.06,1,2,2,122,At Risk,504.12
13712.0,247,1,228.84,1,1,1,111,At Risk,228.84
13715.0,281,5,1077.39,1,4,4,144,Loyal Customers,5386.950000000001
13716.0,269,1,138.28,1,1,1,111,At Risk,138.28
13717.0,32,6,1445.01,4,5,4,454,Champions,8670.06
13718.0,246,2,306.55,1,2,2,122,At Risk,613.1
13719.0,15,5,1041.68,4,4,4,444,Champions,5208.400000000001
13720.0,117,4,799.9,2,4,3,243,Loyal Customers,3199.6
13721.0,36,1,524.14,3,1,3,313,Potential Loyalist,524.14
13722.0,132,3,2375.41,2,3,5,235,At Risk,7126.23
13723.0,217,1,199.85000000000002,1,1,1,111,At Risk,199.85000000000002
13725.0,50,8,1980.56,3,5,4,354,Loyal Customers,15844.48
13726.0,39,2,1079.66,3,2,4,324,Potential Loyalist,2159.32
13727.0,29,2,333.48,4,2,2,422,Recent Customers,666.96
13728.0,37,6,1016.14,3,5,4,354,Loyal Customers,6096.84
13730.0,136,2,752.6,2,2,3,223,At Risk,1505.2
13731.0,219,2,610.59,1,2,3,123,At Risk,1221.18
13732.0,28,1,491.86,4,1,3,413,Recent Customers,491.86
13735.0,25,4,2883.54,4,4,5,445,Champions,11534.16
13736.0,5,2,729.8,5,2,3,523,Recent Customers,1459.6
13737.0,200,1,339.6,1,1,2,112,At Risk,339.6
13739.0,18,1,216.9,4,1,1,411,Recent Customers,216.9
13740.0,241,1,350.75,1,1,2,112,At Risk,350.75
13741.0,72,3,668.4300000000001,3,3,3,333,Potential Loyalist,2005.2900000000002
13742.0,17,12,3107.87,4,5,5,455,Champions,37294.44
13743.0,3,7,1341.6,5,5,4,554,Champions,9391.199999999999
13744.0,95,2,1080.52,2,2,4,224,At Risk,2161.04
13745.0,162,1,300.04,2,1,2,212,At Risk,300.04
13747.0,374,1,79.6,1,1,1,111,At Risk,79.6
13748.0,96,5,948.25,2,4,4,244,Loyal Customers,4741.25
13750.0,54,5,1647.26,3,4,4,344,Loyal Customers,8236.3
13751.0,288,1,296.25,1,1,2,112,At Risk,296.25
13752.0,124,6,1175.38,2,5,4,254,Loyal Customers,7052.280000000001
13753.0,288,1,741.26,1,1,3,113,At Risk,741.26
13754.0,152,2,282.6,2,2,2,222,At Risk,565.2
13755.0,4,9,2108.06,5,5,5,555,Champions,18972.54
13756.0,2,14,5189.52,5,5,5,555,Champions,72653.28
13758.0,12,7,3190.55,5,5,5,555,Champions,22333.850000000002
13759.0,33,2,659.4100000000001,4,2,3,423,Recent Customers,1318.8200000000002
13760.0,54,2,286.79,3,2,2,322,Potential Loyalist,573.58
13761.0,50,2,1070.65,3,2,4,324,Potential Loyalist,2141.3
13762.0,219,1,306.72,1,1,2,112,At Risk,306.72
13763.0,63,1,1714.96,3,1,4,314,Potential Loyalist,1714.96
13764.0,71,3,1519.42,3,3,4,334,Potential Loyalist,4558.26
13767.0,2,37,17220.36,5,5,5,555,Champions,637153.3200000001
13769.0,2,10,2796.51,5,5,5,555,Champions,27965.100000000002
13771.0,64,4,2634.45,3,4,5,345,Loyal Customers,10537.8
13772.0,34,3,1122.63,3,3,4,334,Potential Loyalist,3367.8900000000003
13774.0,82,1,345.0,2,1,2,212,At Risk,345.0
13777.0,1,33,25977.16,5,5,5,555,Champions,857246.28
13778.0,103,1,178.7,2,1,1,211,At Risk,178.7
13780.0,7,2,360.01,5,2,2,522,Recent Customers,720.02
13781.0,251,1,127.84,1,1,1,111,At Risk,127.84
13782.0,13,6,908.86,5,5,3,553,Champions,5453.16
13784.0,10,11,2462.79,5,5,5,555,Champions,27090.69
13786.0,367,1,230.4,1,1,1,111,At Risk,230.4
13787.0,76,2,309.04,2,2,2,222,At Risk,618.08
13790.0,4,1,348.79999999999995,5,1,2,512,Recent Customers,348.79999999999995
13791.0,128,2,1516.0,2,2,4,224,At Risk,3032.0
13792.0,66,2,195.55,3,2,1,321,Potential Loyalist,391.1
13798.0,1,57,37153.85,5,5,5,555,Champions,2117769.4499999997
13799.0,117,2,688.86,2,2,3,223,At Risk,1377.72
13800.0,310,1,558.32,1,1,3,113,At Risk,558.32
13801.0,67,1,324.8,3,1,2,312,Potential Loyalist,324.8
13802.0,139,3,4599.42,2,3,5,235,At Risk,13798.26
13803.0,255,1,277.07,1,1,2,112,At Risk,277.07
13804.0,31,7,2588.39,4,5,5,455,Champions,18118.73
13805.0,52,2,924.5999999999999,3,2,3,323,Potential Loyalist,1849.1999999999998
13806.0,64,1,256.38,3,1,2,312,Potential Loyalist,256.38
13807.0,367,1,112.6,1,1,1,111,At Risk,112.6
13808.0,6,5,1747.66,5,4,4,544,Champions,8738.300000000001
13809.0,305,1,155.05,1,1,1,111,At Risk,155.05
13810.0,29,3,1499.01,4,3,4,434,Recent Customers,4497.03
13811.0,184,3,814.5,1,3,3,133,At Risk,2443.5
13812.0,42,3,539.0,3,3,3,333,Potential Loyalist,1617.0
13813.0,40,4,1366.8600000000001,3,4,4,344,Loyal Customers,5467.4400000000005
13814.0,92,2,1579.12,2,2,4,224,At Risk,3158.24
13815.0,22,4,4027.36,4,4,5,445,Champions,16109.44
13816.0,24,2,571.6700000000001,4,2,3,423,Recent Customers,1143.3400000000001
13817.0,29,2,382.98,4,2,2,422,Recent Customers,765.96
13819.0,302,3,1140.35,1,3,4,134,At Risk,3421.0499999999997
13821.0,145,2,385.64,2,2,2,222,At Risk,771.28
13822.0,6,2,632.0,5,2,3,523,Recent Customers,1264.0
13823.0,19,2,957.66,4,2,4,424,Recent Customers,1915.32
13824.0,33,5,1698.94,4,4,4,444,Champions,8494.7
13826.0,176,1,189.5,2,1,1,211,At Risk,189.5
13827.0,58,3,409.8,3,3,2,332,Potential Loyalist,1229.4
13828.0,22,1,209.49,4,1,1,411,Recent Customers,209.49
13831.0,16,6,2198.45,4,5,5,455,Champions,13190.699999999999
13832.0,19,1,52.2,4,1,1,411,Recent Customers,52.2
13833.0,159,1,383.85,2,1,2,212,At Risk,383.85
13835.0,25,4,834.57,4,4,3,443,Champions,3338.28
13837.0,212,2,266.59000000000003,1,2,2,122,At Risk,533.1800000000001
13838.0,6,4,674.82,5,4,3,543,Champions,2699.28
13841.0,253,1,85.0,1,1,1,111,At Risk,85.0
13842.0,59,9,3385.62,3,5,5,355,Loyal Customers,30470.579999999998
13844.0,11,1,361.62,5,1,2,512,Recent Customers,361.62
13845.0,65,1,312.98,3,1,2,312,Potential Loyalist,312.98
13846.0,25,3,865.0600000000001,4,3,3,433,Recent Customers,2595.1800000000003
13848.0,92,3,1255.0,2,3,4,234,At Risk,3765.0
13849.0,52,2,1537.95,3,2,4,324,Potential Loyalist,3075.9
13850.0,129,1,1595.48,2,1,4,214,At Risk,1595.48
13851.0,96,3,2651.46,2,3,5,235,At Risk,7954.38
13853.0,57,1,1090.1399999999999,3,1,4,314,Potential Loyalist,1090.1399999999999
13854.0,9,25,8109.5199999999995,5,5,5,555,Champions,202738.0
13856.0,169,3,388.5,2,3,2,232,At Risk,1165.5
13858.0,57,1,216.17000000000002,3,1,1,311,Potential Loyalist,216.17000000000002
13859.0,326,1,201.16,1,1,1,111,At Risk,201.16
13860.0,1,5,1245.9,5,4,4,544,Champions,6229.5
13862.0,18,8,2209.36,4,5,5,455,Champions,17674.88
13863.0,248,1,305.78,1,1,2,112,At Risk,305.78
13865.0,58,4,501.56,3,4,3,343,Loyal Customers,2006.24
13866.0,74,1,145.67,2,1,1,211,At Risk,145.67
13867.0,31,3,1005.09,4,3,4,434,Recent Customers,3015.27
13868.0,7,2,3192.54,5,2,5,525,Recent Customers,6385.08
13869.0,123,4,3083.65,2,4,5,245,Loyal Customers,12334.6
13870.0,2,8,2770.94,5,5,5,555,Champions,22167.52
13871.0,23,13,6403.25,4,5,5,455,Champions,83242.25
13873.0,120,3,389.6,2,3,2,232,At Risk,1168.8000000000002
13874.0,358,1,540.45,1,1,3,113,At Risk,540.45
13875.0,54,5,1786.79,3,4,4,344,Loyal Customers,8933.95
13876.0,64,1,122.7,3,1,1,311,Potential Loyalist,122.7
13877.0,86,1,117.24,2,1,1,211,At Risk,117.24
13878.0,55,1,1271.57,3,1,4,314,Potential Loyalist,1271.57
13880.0,21,13,3219.77,4,5,5,455,Champions,41857.01
13881.0,4,20,17159.52,5,5,5,555,Champions,343190.4
13882.0,3,5,1191.13,5,4,4,544,Champions,5955.650000000001
13883.0,11,5,2674.48,5,4,5,545,Champions,13372.4
13884.0,7,5,787.6,5,4,3,543,Champions,3938.0
13885.0,189,2,506.8,1,2,3,123,At Risk,1013.6
13886.0,71,1,243.56,3,1,1,311,Potential Loyalist,243.56
13887.0,204,1,349.55,1,1,2,112,At Risk,349.55
13888.0,120,2,595.67,2,2,3,223,At Risk,1191.34
13889.0,93,1,416.90000000000003,2,1,2,212,At Risk,416.90000000000003
13890.0,1,10,1883.81,5,5,4,554,Champions,18838.1
13892.0,27,4,632.97,4,4,3,443,Champions,2531.88
13893.0,298,1,821.1,1,1,3,113,At Risk,821.1
13894.0,24,3,564.62,4,3,3,433,Recent Customers,1693.8600000000001
13895.0,28,4,2593.07,4,4,5,445,Champions,10372.28
13897.0,50,1,311.16,3,1,2,312,Potential Loyalist,311.16
13898.0,326,1,155.93,1,1,1,111,At Risk,155.93
13899.0,16,2,388.52,4,2,2,422,Recent Customers,777.04
13900.0,183,3,740.95,1,3,3,133,At Risk,2222.8500000000004
13901.0,72,5,2867.2000000000003,3,4,5,345,Loyal Customers,14336.000000000002
13904.0,37,2,332.64,3,2,2,322,Potential Loyalist,665.28
13908.0,80,4,2369.55,2,4,5,245,Loyal Customers,9478.2
13911.0,57,9,2580.91,3,5,5,355,Loyal Customers,23228.19
13914.0,12,2,626.45,5,2,3,523,Recent Customers,1252.9
13917.0,50,2,272.04,3,2,2,322,Potential Loyalist,544.08
13918.0,50,2,1212.8400000000001,3,2,4,324,Potential Loyalist,2425.6800000000003
13919.0,59,2,384.81,3,2,2,322,Potential Loyalist,769.62
13922.0,352,1,172.25,1,1,1,111,At Risk,172.25
13923.0,54,1,351.13,3,1,2,312,Potential Loyalist,351.13
13924.0,2,6,1838.8500000000001,5,5,4,554,Champions,11033.1
13925.0,93,4,678.25,2,4,3,243,Loyal Customers,2713.0
13926.0,23,1,223.85000000000002,4,1,1,411,Recent Customers,223.85000000000002
13927.0,75,1,348.99,2,1,2,212,At Risk,348.99
13928.0,11,4,464.57,5,4,2,542,Champions,1858.28
13929.0,169,2,842.65,2,2,3,223,At Risk,1685.3
13930.0,58,2,337.34,3,2,2,322,Potential Loyalist,674.68
13931.0,96,2,1237.53,2,2,4,224,At Risk,2475.06
13932.0,295,1,307.4,1,1,2,112,At Risk,307.4
13933.0,109,2,608.79,2,2,3,223,At Risk,1217.58
13934.0,264,1,922.1,1,1,3,113,At Risk,922.1
13936.0,180,1,376.58,1,1,2,112,At Risk,376.58
13937.0,169,1,158.85,2,1,1,211,At Risk,158.85
13938.0,35,1,71.66,3,1,1,311,Potential Loyalist,71.66
13939.0,23,3,568.55,4,3,3,433,Recent Customers,1705.6499999999999
13940.0,17,4,839.14,4,4,3,443,Champions,3356.56
13941.0,22,5,5112.96,4,4,5,445,Champions,25564.8
13946.0,79,3,561.57,2,3,3,233,At Risk,1684.71
13947.0,65,1,90.60000000000001,3,1,1,311,Potential Loyalist,90.60000000000001
13948.0,361,1,102.0,1,1,1,111,At Risk,102.0
13949.0,3,6,2427.32,5,5,5,555,Champions,14563.920000000002
13950.0,11,4,745.0600000000001,5,4,3,543,Champions,2980.2400000000002
13951.0,176,3,674.45,2,3,3,233,At Risk,2023.3500000000001
13952.0,218,2,3251.071,1,2,5,125,At Risk,6502.142
13953.0,7,7,3515.68,5,5,5,555,Champions,24609.76
13954.0,2,2,439.92,5,3,2,532,Recent Customers,879.84
13955.0,154,2,322.96,2,3,2,232,At Risk,645.92
13956.0,5,5,1019.27,5,4,4,544,Champions,5096.35
13959.0,79,3,594.04,2,3,3,233,At Risk,1782.12
13960.0,21,2,230.22,4,3,1,431,Recent Customers,460.44
13962.0,22,2,169.54999999999998,4,3,1,431,Recent Customers,339.09999999999997
13963.0,308,4,664.54,1,4,3,143,Loyal Customers,2658.16
13967.0,146,1,80.7,2,1,1,211,At Risk,80.7
13969.0,7,18,9024.17,5,5,5,555,Champions,162435.06
13971.0,19,8,2758.26,4,5,5,455,Champions,22066.08
13972.0,71,2,190.25,3,3,1,331,Potential Loyalist,380.5
13973.0,287,1,264.7,1,1,2,112,At Risk,264.7
13974.0,49,1,413.59000000000003,3,1,2,312,Potential Loyalist,413.59000000000003
13975.0,31,6,2461.2400000000002,4,5,5,455,Champions,14767.440000000002
13976.0,207,1,357.98,1,1,2,112,At Risk,357.98
13978.0,15,2,196.79,4,3,1,431,Recent Customers,393.58
13979.0,73,1,869.87,2,1,3,213,At Risk,869.87
13980.0,60,1,200.14,3,1,1,311,Potential Loyalist,200.14
13982.0,39,4,1871.81,3,4,4,344,Loyal Customers,7487.24
13983.0,30,12,2603.43,4,5,5,455,Champions,31241.159999999996
13984.0,27,5,920.51,4,4,3,443,Champions,4602.55
13985.0,4,15,7060.13,5,5,5,555,Champions,105901.95
13986.0,17,1,320.46,4,1,2,412,Recent Customers,320.46
13988.0,20,6,4147.96,4,5,5,455,Champions,24887.760000000002
13989.0,66,2,1266.08,3,3,4,334,Potential Loyalist,2532.16
13990.0,213,1,311.3,1,1,2,112,At Risk,311.3
13991.0,12,6,852.88,5,5,3,553,Champions,5117.28
13992.0,30,1,76.8,4,1,1,411,Recent Customers,76.8
13993.0,43,9,3466.36,3,5,5,355,Loyal Customers,31197.24
13994.0,4,6,2274.14,5,5,5,555,Champions,13644.84
13995.0,15,5,1393.69,4,4,4,444,Champions,6968.450000000001
13999.0,10,12,3901.81,5,5,5,555,Champions,46821.72
14000.0,211,1,635.66,1,1,3,113,At Risk,635.66
14001.0,46,3,2043.0800000000002,3,3,4,334,Potential Loyalist,6129.240000000001
14002.0,134,2,529.73,2,3,3,233,At Risk,1059.46
14004.0,43,7,4582.64,3,5,5,355,Loyal Customers,32078.480000000003
14005.0,10,5,2874.72,5,4,5,545,Champions,14373.599999999999
14006.0,116,3,962.19,2,3,4,234,At Risk,2886.57
14009.0,198,2,695.61,1,3,3,133,At Risk,1391.22
14012.0,278,1,328.8,1,1,2,112,At Risk,328.8
14013.0,110,3,473.02,2,3,2,232,At Risk,1419.06
14014.0,77,1,505.18,2,1,3,213,At Risk,505.18
14015.0,53,1,917.34,3,1,3,313,Potential Loyalist,917.34
14016.0,162,4,4341.21,2,4,5,245,Loyal Customers,17364.84
14019.0,47,3,1421.6100000000001,3,3,4,334,Potential Loyalist,4264.83
14020.0,17,2,642.8,4,3,3,433,Recent Customers,1285.6
14021.0,155,3,631.9,2,3,3,233,At Risk,1895.6999999999998
14022.0,225,1,440.0,1,1,2,112,At Risk,440.0
14023.0,7,2,584.07,5,3,3,533,Recent Customers,1168.14
14024.0,122,2,327.7,2,3,2,232,At Risk,655.4
14027.0,61,1,104.82,3,1,1,311,Potential Loyalist,104.82
14029.0,63,2,467.66,3,3,2,332,Potential Loyalist,935.32
14030.0,18,8,2358.84,4,5,5,455,Champions,18870.72
14031.0,7,19,17286.86,5,5,5,555,Champions,328450.34
14032.0,2,11,2975.59,5,5,5,555,Champions,32731.49
14034.0,22,3,648.89,4,3,3,433,Recent Customers,1946.67
14035.0,29,5,1428.02,4,4,4,444,Champions,7140.1
14036.0,285,1,626.65,1,1,3,113,At Risk,626.65
14037.0,176,2,147.20000000000002,2,3,1,231,At Risk,294.40000000000003
14038.0,78,3,1560.38,2,3,4,234,At Risk,4681.14
14039.0,33,1,152.2,4,1,1,411,Recent Customers,152.2
14040.0,41,12,3560.32,3,5,5,355,Loyal Customers,42723.840000000004
14041.0,266,1,141.41,1,1,1,111,At Risk,141.41
14044.0,27,4,646.42,4,4,3,443,Champions,2585.68
14045.0,109,4,1659.75,2,4,4,244,Loyal Customers,6639.0
14046.0,284,1,154.99,1,1,1,111,At Risk,154.99
14047.0,9,5,1308.6100000000001,5,4,4,544,Champions,6543.050000000001
14048.0,305,1,409.93,1,1,2,112,At Risk,409.93
14049.0,17,4,5578.72,4,4,5,445,Champions,22314.88
14050.0,32,2,746.36,4,3,3,433,Recent Customers,1492.72
14051.0,1,23,15610.390000000001,5,5,5,555,Champions,359038.97000000003
14052.0,20,1,225.35999999999999,4,1,1,411,Recent Customers,225.35999999999999
14053.0,124,2,260.25,2,3,2,232,At Risk,520.5
14054.0,65,1,92.46000000000001,3,1,1,311,Potential Loyalist,92.46000000000001
14055.0,106,1,725.6400000000001,2,1,3,213,At Risk,725.6400000000001
14056.0,1,23,8152.71,5,5,5,555,Champions,187512.33
14057.0,24,17,6211.66,4,5,5,455,Champions,105598.22
14059.0,267,1,183.6,1,1,1,111,At Risk,183.6
14060.0,5,19,6140.42,5,5,5,555,Champions,116667.98
14062.0,10,12,10464.85,5,5,5,555,Champions,125578.20000000001
14064.0,29,5,1334.34,4,4,4,444,Champions,6671.7
14066.0,267,1,152.55,1,1,1,111,At Risk,152.55
14067.0,64,2,374.7,3,3,2,332,Potential Loyalist,749.4
14068.0,320,1,265.85,1,1,2,112,At Risk,265.85
14071.0,4,8,1437.57,5,5,4,554,Champions,11500.56
14073.0,32,1,151.04,4,1,1,411,Recent Customers,151.04
14075.0,5,3,942.26,5,3,4,534,Recent Customers,2826.7799999999997
14076.0,129,1,118.67,2,1,1,211,At Risk,118.67
14077.0,41,5,499.42,3,4,3,343,Loyal Customers,2497.1
14078.0,102,6,1049.37,2,5,4,254,Loyal Customers,6296.219999999999
14079.0,125,1,375.1,2,1,2,212,At Risk,375.1
14080.0,33,1,45.599999999999994,4,1,1,411,Recent Customers,45.599999999999994
14081.0,302,2,921.62,1,3,3,133,At Risk,1843.24
14082.0,365,1,182.25,1,1,1,111,At Risk,182.25
14083.0,4,9,1002.9,5,5,4,554,Champions,9026.1
14085.0,2,18,4421.29,5,5,5,555,Champions,79583.22
14087.0,3,1,191.47,5,1,1,511,Recent Customers,191.47
14088.0,10,13,50491.81,5,5,5,555,Champions,656393.53
14089.0,57,1,158.75,3,1,1,311,Potential Loyalist,158.75
14090.0,325,1,76.32000000000001,1,1,1,111,At Risk,76.32000000000001
14092.0,8,14,4076.9100000000003,5,5,5,555,Champions,57076.740000000005
14093.0,12,1,433.86,5,1,2,512,Recent Customers,433.86
14096.0,4,17,65164.79,5,5,5,555,Champions,1107801.43
14098.0,37,1,147.35,3,1,1,311,Potential Loyalist,147.35
14099.0,16,11,3104.17,4,5,5,455,Champions,34145.87
14100.0,138,1,191.95,2,1,1,211,At Risk,191.95
14101.0,74,6,5976.79,2,5,5,255,Loyal Customers,35860.74
14102.0,5,5,1105.8799999999999,5,4,4,544,Champions,5529.4
14104.0,155,2,216.21,2,3,1,231,At Risk,432.42
14105.0,239,1,1266.23,1,1,4,114,At Risk,1266.23
14107.0,52,7,2703.23,3,5,5,355,Loyal Customers,18922.61
14108.0,31,2,597.91,4,3,3,433,Recent Customers,1195.82
14109.0,73,1,144.2,2,1,1,211,At Risk,144.2
14110.0,4,12,5683.15,5,5,5,555,Champions,68197.79999999999
14111.0,14,4,692.85,4,4,3,443,Champions,2771.4
14112.0,23,7,2915.15,4,5,5,455,Champions,20406.05
14113.0,4,4,1840.42,5,4,4,544,Champions,7361.68
14114.0,274,2,386.53,1,3,2,132,At Risk,773.06
14116.0,20,5,1382.74,4,4,4,444,Champions,6913.7
14117.0,144,1,90.0,2,1,1,211,At Risk,90.0
14121.0,4,4,2780.15,5,4,5,545,Champions,11120.6
14124.0,84,1,419.58,2,1,2,212,At Risk,419.58
14125.0,11,3,2720.63,5,3,5,535,Recent Customers,8161.89
14126.0,8,3,706.1300000000001,5,3,3,533,Recent Customers,2118.3900000000003
14127.0,123,3,709.71,2,3,3,233,At Risk,2129.13
14128.0,61,2,637.5,3,3,3,333,Potential Loyalist,1275.0
14129.0,2,5,1123.8600000000001,5,4,4,544,Champions,5619.300000000001
14130.0,319,1,480.91,1,1,2,112,At Risk,480.91
14132.0,2,11,3586.03,5,5,5,555,Champions,39446.33
14133.0,130,3,605.64,2,3,3,233,At Risk,1816.92
14135.0,2,15,4690.31,5,5,5,555,Champions,70354.65000000001
14138.0,2,2,965.88,5,3,4,534,Recent Customers,1931.76
14139.0,46,1,415.82,3,1,2,312,Potential Loyalist,415.82
14140.0,4,2,935.05,5,3,4,534,Recent Customers,1870.1
14141.0,3,4,915.13,5,4,3,543,Champions,3660.52
14142.0,373,1,311.81,1,1,2,112,At Risk,311.81
14143.0,134,1,115.8,2,1,1,211,At Risk,115.8
14145.0,47,4,3742.2,3,4,5,345,Loyal Customers,14968.8
14146.0,9,5,4191.0,5,4,5,545,Champions,20955.0
14147.0,78,2,483.4,2,3,2,232,At Risk,966.8
14148.0,234,1,157.2,1,1,1,111,At Risk,157.2
14149.0,221,1,446.62,1,1,2,112,At Risk,446.62
14150.0,36,2,658.64,3,3,3,333,Potential Loyalist,1317.28
14152.0,75,2,621.29,2,3,3,233,At Risk,1242.58
14154.0,239,2,1345.62,1,3,4,134,At Risk,2691.24
