StockCode,description,product_category,quantity_sold,total_revenue,nb_orders,nb_customers,avg_unit_price,returned_qty,return_value,return_rate_qty,market_share_pct,rank_revenue,cumulative_revenue_pct,abc_class,first_period,second_period,growth_pct,bcg_quadrant,elasticity,elasticity_profile,peak_month,pricing_action,suggested_price,estimated_gain_5pct
22079,RIBBON REEL HEARTS DESIGN ,Home Decor,1732.5,3072.165,323,190,2.0423312883435583,30.0,49.5,0.017316017316017316,0.04237684974640851,612,69.68429900972272,A,1389.14,1683.025,21.155895014181432,Étoile,,Non calculable,2011-01,Mettre en avant et sécuriser le stock,2.0423312883435583,0.0
23323,WHITE WICKER STAR ,Other,1428.5,3069.98,294,210,2.251291390728477,3.0,6.300000000000001,0.0021001050052502626,0.04234671027906353,613,69.7266457200018,A,0.0,3069.98,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,2.251291390728477,0.0
20975,12 PENCILS SMALL TUBE RED RETROSPOT,Other,4530.0,3066.57,362,231,0.7378688524590163,120.0,78.0,0.026490066225165563,0.04229967339867617,614,69.76894539340049,A,1744.32,1322.25,-24.196821684094658,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,0.7378688524590163,0.0
20717,STRAWBERRY SHOPPER BAG,Bags & Packaging,2369.0,3060.885,412,150,1.6730215827338129,10.0,12.5,0.004221190375685944,0.04222125560835295,615,69.81116664900883,A,1718.21,1342.675,-21.856175903993112,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,1.6730215827338129,0.0
22187,GREEN CHRISTMAS TREE CARD HOLDER,Christmas,1170.0,3058.1,192,123,3.9385567010309273,4.0,14.7,0.003418803418803419,0.04218283985706883,616,69.85334948886589,A,381.34,2676.7599999999998,601.9352808517333,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,3.9385567010309273,0.0
47567B,TEA TIME KITCHEN APRON,Kitchen & Tableware,536.0,3056.23,133,81,6.063432835820896,8.0,46.300000000000004,0.014925373134328358,0.04215704543879189,617,69.89550653430469,A,1564.1000000000001,1492.13,-4.601368198964262,Vache à lait,,Non calculable,2010-12,Surveiller sans action urgente,6.063432835820896,0.0
22746,POPPY'S PLAYHOUSE LIVINGROOM ,Other,1349.5,3055.415,328,179,2.5151975683890577,12.0,25.2,0.00889218228973694,0.042145803486441244,618,69.93765233779114,A,1557.205,1498.21,-3.788518531599879,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,2.5151975683890577,0.0
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,Home Decor,3575.0,3048.49,415,172,0.9770883054892601,13.0,10.79,0.0036363636363636364,0.04205028137597717,619,69.97970261916711,A,1245.405,1803.085,44.77900763205544,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,0.9770883054892601,0.0
23395,BELLE JARDINIERE CUSHION COVER,Textile,732.5,3046.855,210,141,4.527440758293839,7.0,26.25,0.00955631399317406,0.04202772850224305,620,70.02173034766936,A,0.0,3046.855,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,4.527440758293839,0.0
23342,MINT DINER WALL CLOCK,Home Decor,365.5,3046.475,163,105,8.435276073619631,1.0,8.5,0.0027359781121751026,0.04202248685574827,621,70.0637528345251,A,0.0,3046.475,,Vache à lait,,Non calculable,2011-09,Surveiller sans action urgente,8.435276073619631,0.0
23144,ZINC T-LIGHT HOLDER STARS SMALL,Other,3528.5,3037.26,274,180,0.9436727272727272,44.0,36.52,0.012469888054414057,0.041895376928249864,622,70.10564821145336,A,871.0600000000001,2166.2000000000003,148.6855096089822,Étoile,,Non calculable,2011-05,Mettre en avant et sécuriser le stock,0.9436727272727272,0.0
84997b,CHILDRENS CUTLERY RETROSPOT RED ,Toys & Kids,364.0,3028.2799999999997,67,0,8.312857142857142,0.0,0.0,0.0,0.04177150854529427,623,70.14741971999865,A,1725.9499999999998,1302.33,-24.544164083548186,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,8.312857142857142,0.0
23239,SET OF 4 KNICK KNACK TINS POPPIES,Other,755.0,3027.5899999999997,178,125,4.393646408839779,28.0,115.79999999999998,0.03708609271523179,0.04176199081876428,624,70.18918171081742,A,0.0,3027.5899999999997,,Vache à lait,,Non calculable,2011-07,Surveiller sans action urgente,4.393646408839779,0.0
23166,MEDIUM CERAMIC TOP STORAGE JAR,Other,2445.5,3027.235,247,138,1.46848,74494.0,77479.64000000001,30.46166428133306,0.04175709401743363,625,70.23093880483485,A,582.12,2445.1150000000002,320.0362468219612,Étoile,,Non calculable,2011-11,Vérifier qualité / description avant promotion,1.46848,0.0
21429,RED GINGHAM ROSE JEWELLERY BOX,Bags & Packaging,1499.5,3007.825,286,147,2.321786941580756,42.0,74.1,0.028009336445481828,0.041489356232002894,626,70.27242816106686,A,712.43,2295.395,222.1923557402131,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,2.321786941580756,0.0
22778,GLASS CLOCHE SMALL,Other,765.5,3002.525,143,80,4.896216216216216,64.0,223.11999999999998,0.08360548661005879,0.04141624905720729,627,70.31384441012408,A,1772.095,1230.43,-30.566363541457992,Vache à lait,,Non calculable,2011-02,Surveiller sans action urgente,4.896216216216216,0.0
22148,EASTER CRAFT 4 CHICKS ,Other,1480.0,2996.75,186,148,2.255079365079365,15.0,29.25,0.010135135135135136,0.041336589824293196,628,70.35518099994836,A,2871.0299999999997,125.72,-95.62108372256647,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,2.255079365079365,0.0
23051,RECYCLED ACAPULCO MAT BLUE,Other,365.0,2994.45,162,95,8.273456790123456,2.0,16.5,0.005479452054794521,0.04130486406919321,629,70.39648586401755,A,1538.75,1455.7,-5.397238017871646,Vache à lait,,Non calculable,2011-04,Surveiller sans action urgente,8.273456790123456,0.0
23210,WHITE ROCKING HORSE HAND PAINTED,Other,2324.0,2992.3,192,115,1.4668316831683168,200.0,219.76,0.08605851979345955,0.04127520738507801,630,70.43776107140263,A,84.96000000000001,2907.34,3322.010357815442,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.4668316831683168,0.0
22998,TRAVEL CARD WALLET KEEP CALM,Home Decor,6813.0,2990.475,534,217,0.49730483271375464,177.0,74.34,0.025979744605900485,0.04125003368809651,631,70.47901110509073,A,1186.52,1803.955,52.03747092337255,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,0.49730483271375464,0.0
23085,ANTIQUE SILVER BAUBLE LAMP  ,Other,356.5,2979.125,78,64,8.42142857142857,13.0,128.75,0.0364656381486676,0.041093473983581374,632,70.5201045790743,A,67.6,2911.525,4206.989644970415,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,8.42142857142857,0.0
23426,METAL SIGN DROP YOUR PANTS,Home Decor,1042.5,2977.5550000000003,206,126,3.3344711538461542,6.0,17.34,0.0057553956834532375,0.04107181770727399,633,70.56117639678158,A,0.0,2977.5550000000003,,Vache à lait,,Non calculable,2011-09,Surveiller sans action urgente,3.3344711538461542,0.0
23177,TREASURE ISLAND BOOK BOX,Bags & Packaging,1246.5,2977.065,267,174,2.702074074074074,20.0,45.0,0.016044925792218213,0.04106505874205704,634,70.60224145552364,A,1243.94,1733.125,39.32544978053603,Étoile,,Non calculable,2011-03,Mettre en avant et sécuriser le stock,2.702074074074074,0.0
23053,RECYCLED ACAPULCO MAT PINK,Other,364.0,2976.2,164,105,8.273170731707317,1.0,8.25,0.0027472527472527475,0.04105312709937813,635,70.64329458262301,A,1718.1,1258.1,-26.77376171352075,Vache à lait,,Non calculable,2011-05,Surveiller sans action urgente,8.273170731707317,0.0
23354,6 GIFT TAGS 50'S CHRISTMAS ,Christmas,3316.5,2974.2000000000003,322,235,0.9722121212121212,48.0,39.84,0.014473089099954772,0.041025539486247715,636,70.68432012210927,A,0.0,2974.2000000000003,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,0.9722121212121212,0.0
22378,WALL TIDY RETROSPOT ,Home Decor,1618.5,2971.925,293,69,3.022176870748299,1.0,2.1,0.0006178560395427865,0.04099415857631186,637,70.72531428068558,A,1750.235,1221.69,-30.198516199253234,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,3.022176870748299,0.0
21868,POTTING SHED TEA MUG,Kitchen & Tableware,2201.0,2964.34,302,153,1.7556578947368422,85.0,99.41,0.03861880963198546,0.04088953255351475,638,70.76620381323909,A,1999.495,964.845,-51.74556575535322,Vache à lait,,Non calculable,2011-06,Surveiller sans action urgente,1.7556578947368422,0.0
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,Christmas,3313.5,2955.07,327,227,0.9988519637462235,12.0,9.96,0.0036215482118605704,0.04076166396665525,639,70.80696547720575,A,0.0,2955.07,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,0.9988519637462235,0.0
22592,CARDHOLDER HOLLY WREATH METAL,Stationery,638.5,2955.015,135,79,5.085037037037037,2.0,7.5,0.0031323414252153485,0.040760905307294155,640,70.84772638251304,A,147.09,2807.925,1808.98429532939,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,5.085037037037037,0.0
21746,SMALL RED RETROSPOT WINDMILL,Other,2311.5,2948.215,226,122,1.469078947368421,15.0,18.75,0.006489292667099286,0.040667107422650735,641,70.88839348993568,A,1843.135,1105.08,-40.04345856380569,Vache à lait,,Non calculable,2011-05,Surveiller sans action urgente,1.469078947368421,0.0
22493,PAINT YOUR OWN CANVAS SET,Other,1744.0,2943.9900000000002,220,125,1.9142342342342342,273.0,396.45,0.1565366972477064,0.04060882858991272,642,70.9290023185256,A,1195.19,1748.8,46.31983199323956,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.9142342342342342,0.0
22972,CHILDREN'S SPACEBOY MUG,Kitchen & Tableware,1709.5,2943.665,229,139,1.9869999999999999,34.0,56.1,0.01988885639075753,0.04060434560277903,643,70.96960666412838,A,1701.44,1242.225,-26.989785123189776,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,1.9869999999999999,0.0
23176,ABC TREASURE BOOK BOX ,Bags & Packaging,1263.0,2933.13,226,159,2.663215859030837,45.0,101.25,0.035629453681710214,0.04045902785061454,644,71.010065691979,A,1221.73,1711.4,40.08005042030563,Étoile,,Non calculable,2011-03,Mettre en avant et sécuriser le stock,2.663215859030837,0.0
22653,BUTTON BOX ,Bags & Packaging,1620.0,2931.23,250,73,1.9483399209486165,30.0,58.5,0.018518518518518517,0.04043281961814064,645,71.05049851159716,A,869.655,2061.575,137.05664890100095,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.9483399209486165,0.0
21876,POTTERING MUG,Kitchen & Tableware,2107.5,2930.035,333,141,2.0920059880239523,42.0,58.9,0.0199288256227758,0.04041633601929521,646,71.09091484761643,A,1305.95,1624.085,24.360427275163673,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,2.0920059880239523,0.0
22300,COFFEE MUG DOG + BALL DESIGN,Home Decor,1109.5,2925.79,196,100,3.1201020408163265,13.0,33.15,0.011716989634970707,0.040357781310425896,647,71.13127262892687,A,1628.03,1297.76,-20.286481207348757,Vache à lait,,Non calculable,2010-12,Surveiller sans action urgente,3.1201020408163265,0.0
21098,CHRISTMAS TOILET ROLL,Christmas,1701.0,2924.52,248,115,1.6951538461538462,39.0,41.91,0.02292768959435626,0.040340263176088076,648,71.17161289210296,A,1404.65,1519.8700000000001,8.202755134731072,Étoile,,Non calculable,2010-12,Mettre en avant et sécuriser le stock,1.6951538461538462,0.0
20828,GLITTER BUTTERFLY CLIPS,Other,1050.0,2910.98,241,116,3.1662903225806454,0.0,0.0,0.0,0.04015349503519513,649,71.21176638713816,A,1504.8,1406.18,-6.55369484316852,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,3.1662903225806454,0.0
23189,SET OF 12 FORK CANDLES,Home Decor,1009.0,2903.31,141,89,3.3956338028169015,1.0,2.89,0.0009910802775024777,0.04004769653883997,650,71.25181408367699,A,0.0,2903.31,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,3.3956338028169015,0.0
23530,WALL ART ONLY ONE PERSON ,Home Decor,642.0,2895.695,87,60,5.281724137931034,0.0,0.0,0.0,0.0399426567018459,651,71.29175674037883,A,0.0,2895.695,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,5.281724137931034,0.0
21385,IVORY HANGING DECORATION  HEART,Home Decor,3176.0,2894.54,317,153,1.1086196319018404,2.0,1.7,0.0006297229219143577,0.03992672485526308,652,71.3316834652341,A,1916.2849999999999,978.2549999999999,-48.950443175206196,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,1.1086196319018404,0.0
22435,SET OF 9 HEART SHAPED BALLOONS,Home Decor,2258.0,2887.775,266,153,1.4632089552238805,12.0,15.0,0.005314437555358724,0.039833409753849434,653,71.37151687498795,A,1656.47,1231.305,-25.66693027944967,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,1.4632089552238805,0.0
22812,PACK 3 BOXES CHRISTMAS PANETTONE,Christmas,1293.0,2887.4,185,98,2.820315789473684,21.0,40.95,0.016241299303944315,0.03982823707638748,654,71.41134511206435,A,618.0699999999999,2269.33,267.16391347258406,Étoile,,Non calculable,2011-09,Mettre en avant et sécuriser le stock,2.820315789473684,0.0
23156,SET OF 5 MINI GROCERY MAGNETS,Other,1375.5,2885.9900000000002,205,117,2.261497584541063,24.0,49.92,0.017448200654307525,0.03980878780913054,655,71.45115389987347,A,953.9250000000001,1932.065,102.53845952249914,Étoile,,Non calculable,2011-10,Mettre en avant et sécuriser le stock,2.261497584541063,0.0
22951,60 CAKE CASES DOLLY GIRL DESIGN,Home Decor,5118.0,2878.475,437,237,0.6748868778280543,120.0,66.0,0.023446658851113716,0.03970512735279298,656,71.49085902722628,A,1288.5149999999999,1589.96,23.394760635304998,Étoile,,Non calculable,2011-09,Mettre en avant et sécuriser le stock,0.6748868778280543,0.0
23570,TRADITIONAL PICK UP STICKS GAME ,Toys & Kids,2058.0,2871.47,276,203,1.431118881118881,0.0,0.0,0.0,0.039608501737803684,657,71.53046752896407,A,0.0,2871.47,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,1.431118881118881,0.0
22465,HANGING METAL STAR LANTERN,Home Decor,1810.0,2866.41,198,119,1.87605,27.0,42.14999999999999,0.014917127071823204,0.03953870507658372,658,71.57000623404065,A,959.365,1907.045,98.78200684827986,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.87605,0.0
22855,FINE WICKER HEART ,Home Decor,2229.5,2861.63,237,152,1.5268487394957984,12.0,15.0,0.005382372729311505,0.03947277068120202,659,71.60947900472185,A,2566.87,294.76,-88.51675386755075,Vache à lait,,Non calculable,2011-04,Surveiller sans action urgente,1.5268487394957984,0.0
22151,PLACE SETTING WHITE HEART,Home Decor,6132.0,2861.17,332,174,0.5779646017699115,890.0,321.96000000000004,0.1451402478799739,0.03946642553018202,660,71.64894543025203,A,1498.28,1362.89,-9.036361694743297,Vache à lait,,Non calculable,2011-02,Surveiller sans action urgente,0.5779646017699115,0.0
23329,DECORATIVE WICKER HEART LARGE,Home Decor,1670.0,2853.19,233,168,1.7691199999999998,3.0,4.949999999999999,0.0017964071856287425,0.03935635095379165,661,71.68830178120584,A,0.0,2853.19,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,1.7691199999999998,0.0
20974,12 PENCILS SMALL TUBE SKULL,Other,4193.5,2847.805,355,195,0.7523415977961433,566.0,367.9,0.13497078812447835,0.03928207130543799,662,71.72758385251127,A,1452.48,1395.325,-3.9349939413967814,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,0.7523415977961433,0.0
82551,LAUNDRY 15C METAL SIGN,Home Decor,1839.5,2843.765,351,156,1.7629745042492915,4.0,5.2,0.0021745039412883935,0.03922634432691454,663,71.76681019683816,A,1280.365,1563.3999999999999,22.105805766324433,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.7629745042492915,0.0
22360,GLASS JAR ENGLISH CONFECTIONERY,Other,872.0,2840.92,214,102,3.937720930232558,104.0,282.0,0.11926605504587157,0.03918710094723652,664,71.80599729778541,A,1566.165,1274.755,-18.60659636756024,Vache à lait,,Non calculable,2011-02,Surveiller sans action urgente,3.937720930232558,0.0
22740,POLKADOT PEN,Other,3198.0,2837.4,170,89,1.1349411764705881,0.0,0.0,0.0,0.03913854674812698,665,71.84513584453354,A,2026.785,810.615,-60.004884583219244,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,1.1349411764705881,0.0
23314,VINTAGE CHRISTMAS TABLECLOTH,Christmas,335.5,2834.975,117,87,8.45,5.0,62.5,0.014903129657228018,0.039105096767206346,666,71.88424094130075,A,0.0,2834.975,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,8.45,0.0
21714,CITRONELLA CANDLE GARDEN POT,Home Decor,1565.5,2830.7,225,106,1.8948458149779734,20.0,25.0,0.012775471095496647,0.03904612824414007,667,71.92328706954488,A,1176.175,1654.525,40.66996832954281,Étoile,,Non calculable,2011-07,Mettre en avant et sécuriser le stock,1.8948458149779734,0.0
21411,GINGHAM HEART  DOORSTOP RED,Home Decor,717.5,2829.985,241,147,4.916666666666667,6.0,25.5,0.008362369337979094,0.03903626567244595,668,71.96232333521733,A,1055.05,1774.935,68.23231126486895,Étoile,,Non calculable,2011-12,Mettre en avant et sécuriser le stock,4.916666666666667,0.0
22426,ENAMEL WASH BOWL CREAM,Kitchen & Tableware,731.5,2824.175,208,104,4.903062200956938,11.0,41.25,0.015037593984962405,0.03895612365630208,669,72.00127945887364,A,1388.59,1435.585,3.3843683160616247,Étoile,,Non calculable,2011-07,Mettre en avant et sécuriser le stock,4.903062200956938,0.0
23543,WALL ART KEEP CALM ,Home Decor,383.5,2818.35,103,81,7.9077142857142855,0.0,0.0,0.0,0.038875774733059726,670,72.0401552336067,A,0.0,2818.35,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,7.9077142857142855,0.0
21238,RED RETROSPOT CUP,Kitchen & Tableware,3046.0,2804.315,387,160,1.0694117647058823,51.0,43.22,0.01674326986211425,0.038682178657917,671,72.07883741226462,A,1583.905,1220.4099999999999,-22.949293044721756,Vache à lait,,Non calculable,2011-05,Surveiller sans action urgente,1.0694117647058823,0.0
22072,RED RETROSPOT TEA CUP AND SAUCER ,Kitchen & Tableware,840.5,2801.795,162,90,3.9930120481927713,19.0,71.25,0.022605591909577633,0.03864741826537268,672,72.11748483052999,A,1852.55,949.245,-48.76008744703247,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,3.9930120481927713,0.0
22810,SET OF 6 T-LIGHTS SNOWMEN,Other,858.5,2801.0550000000003,165,106,3.5977108433734943,54.0,140.10000000000002,0.0629004076878276,0.038637210848514424,673,72.1561220413785,A,568.4150000000001,2232.6400000000003,292.7834416755364,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,3.5977108433734943,0.0
22180,RETROSPOT LAMP,Other,330.0,2788.5,155,92,8.45,20.0,194.64999999999998,0.06060606060606061,0.0384640296070882,674,72.1945860709856,A,1622.3999999999999,1166.1,-28.125,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,8.45,0.0
21243,PINK POLKADOT PLATE ,Kitchen & Tableware,1568.5,2782.955,210,103,2.128815165876777,8.0,13.52,0.005100414408670704,0.03838754294968412,675,72.23297361393527,A,1532.315,1250.64,-18.382316951801684,Vache à lait,,Non calculable,2011-05,Surveiller sans action urgente,2.128815165876777,0.0
21990,MODERN FLORAL STATIONERY SET,Other,1601.5,2781.875,366,127,1.9954200542005418,12.0,15.0,0.007492975335622854,0.038372645638593696,676,72.27134625957386,A,602.46,2179.415,261.7526474786707,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.9954200542005418,0.0
22224,WHITE LOVEBIRD LANTERN,Other,830.5,2755.135,164,89,3.735454545454546,4.0,11.8,0.00481637567730283,0.03800379925103998,677,72.3093500588249,A,1600.825,1154.3100000000002,-27.892805272281475,Vache à lait,,Non calculable,2011-04,Surveiller sans action urgente,3.735454545454546,0.0
23147,SINGLE ANTIQUE ROSE HOOK IVORY,Other,1868.0,2752.2,261,170,1.5256226415094338,15.0,21.75,0.008029978586723769,0.03796331442877108,678,72.34731337325367,A,867.26,1884.9399999999998,117.3442796854461,Étoile,,Non calculable,2011-05,Mettre en avant et sécuriser le stock,1.5256226415094338,0.0
22892,SET OF SALT AND PEPPER TOADSTOOLS,Other,2215.5,2742.3,199,117,1.2452261306532664,96.0,115.19,0.043331076506431955,0.03782675574377551,679,72.38514012899745,A,1549.17,1193.13,-22.98262940800557,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,1.2452261306532664,0.0
47599A,PINK PARTY BAGS,Bags & Packaging,1334.0,2742.045,165,102,2.2805988023952097,6.0,12.6,0.004497751124437781,0.037823238323101374,680,72.42296336732055,A,1626.085,1115.96,-31.37136127570207,Vache à lait,,Non calculable,2011-04,Surveiller sans action urgente,2.2805988023952097,0.0
21244,BLUE POLKADOT PLATE ,Kitchen & Tableware,1562.0,2739.2,196,107,2.0589847715736043,15.0,25.349999999999998,0.009603072983354673,0.037783994943423355,681,72.46074736226397,A,1748.8,990.4,-43.366880146386094,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,2.0589847715736043,0.0
23035,DRAWER KNOB CERAMIC IVORY,Other,1826.5,2738.9649999999997,191,110,1.6449999999999998,9.0,13.049999999999999,0.004927456884752259,0.037780753398880526,682,72.49852811566285,A,0.0,2738.9649999999997,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,1.6449999999999998,0.0
23231,WRAP  VINTAGE DOILY ,Stationery,6522.5,2732.61,260,190,0.41907692307692307,0.0,0.0,0.0,0.037693093758158616,683,72.53622120942102,A,1147.08,1585.53,38.223140495867774,Étoile,,Non calculable,2011-09,Mettre en avant et sécuriser le stock,0.41907692307692307,0.0
21260,FIRST AID TIN,Other,827.0,2722.905,166,104,3.5810119047619047,43.0,139.75,0.05199516324062878,0.037559224865443254,684,72.57378043428646,A,1449.275,1273.6299999999999,-12.119508029877021,Vache à lait,,Non calculable,2011-07,Surveiller sans action urgente,3.5810119047619047,0.0
23388,WOODLAND MINI BACKPACK,Bags & Packaging,635.0,2719.59,154,115,4.624545454545455,0.0,0.0,0.0,0.037513498396679584,685,72.61129393268314,A,0.0,2719.59,,Vache à lait,,Non calculable,2011-10,Surveiller sans action urgente,4.624545454545455,0.0
22848,BREAD BIN DINER STYLE PINK,Other,321.5,2716.6749999999997,128,68,8.45,11.0,176.45,0.03421461897356143,0.03747328945054199,686,72.64876722213369,A,1897.0249999999999,819.65,-56.792873051224944,Vache à lait,,Non calculable,2011-05,Surveiller sans action urgente,8.45,0.0
21625,VINTAGE UNION JACK APRON,Stationery,407.0,2709.61,169,97,6.915294117647059,0.0,0.0,0.0,0.03737583620715879,687,72.68614305834085,A,1544.6000000000001,1165.01,-24.575294574647167,Vache à lait,,Non calculable,2011-04,Surveiller sans action urgente,6.915294117647059,0.0
23266,SET OF 3 WOODEN STOCKING DECORATION,Home Decor,2018.5,2702.27,319,201,1.454005934718101,12.0,15.0,0.00594500866980431,0.03727458966697014,688,72.72341764800781,A,0.0,2702.27,,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,1.454005934718101,0.0
22348,TEA BAG PLATE RED RETROSPOT,Kitchen & Tableware,2971.0,2701.0049999999997,358,144,1.0849861495844875,12.0,10.2,0.004039044092898014,0.03725714050166515,689,72.76067478850948,A,1335.475,1365.53,2.2505101181227705,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.0849861495844875,0.0
22849,BREAD BIN DINER STYLE MINT,Other,319.5,2699.7749999999996,129,79,8.45,15.0,234.25,0.046948356807511735,0.03724017411958994,690,72.79791496262906,A,2319.5249999999996,380.25,-83.60655737704917,Vache à lait,,Non calculable,2011-03,Surveiller sans action urgente,8.45,0.0
22380,TOY TIDY SPACEBOY  ,Toys & Kids,1247.5,2696.135,285,114,2.6916433566433566,37.0,77.7,0.02965931863727455,0.037189964663692586,691,72.83510492729276,A,1421.855,1274.28,-10.379047089893136,Vache à lait,,Non calculable,2011-02,Surveiller sans action urgente,2.6916433566433566,0.0
22644,CERAMIC CHERRY CAKE MONEY BANK,Kitchen & Tableware,1830.0,2693.96,276,146,2.1284420289855075,9.0,13.049999999999999,0.004918032786885246,0.037159963134413256,692,72.87226489042716,A,1422.955,1271.0049999999999,-10.678482453766987,Vache à lait,,Non calculable,2010-12,Surveiller sans action urgente,2.1284420289855075,0.0
85174,S/4 CACTI CANDLES,Home Decor,598.5,2690.795,157,55,6.0819745222929935,2.0,9.2,0.003341687552213868,0.03711630573663436,693,72.9093811961638,A,1625.62,1065.175,-34.475769244965,Vache à lait,,Non calculable,2011-11,Surveiller sans action urgente,6.0819745222929935,0.0
22737,RIBBON REEL CHRISTMAS PRESENT ,Christmas,1385.0,2689.2,259,148,2.3409022556390977,40.0,66.0,0.02888086642599278,0.037094304615162846,694,72.94647550077896,A,453.4,2235.8,393.1186590207323,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,2.3409022556390977,0.0
21135,VICTORIAN  METAL POSTCARD SPRING,Stationery,1692.5,2687.325,177,122,1.7097802197802199,292.0,121.96000000000001,0.1725258493353028,0.03706844122785308,695,72.98354394200682,A,1286.09,1401.235,8.95310592571282,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.7097802197802199,0.0
22460,EMBOSSED GLASS TEALIGHT HOLDER,Kitchen & Tableware,1997.0,2682.44,211,118,1.5488151658767773,19.0,23.75,0.009514271407110666,0.03700105848278203,696,73.0205450004896,A,1103.055,1579.385,43.18279686869648,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,1.5488151658767773,0.0
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,Home Decor,598.0,2676.18,157,83,5.297388535031847,134.0,516.7,0.22408026755852842,0.036914709253683814,697,73.05745970974328,A,1237.09,1439.09,16.32864221681527,Étoile,,Non calculable,2010-12,Vérifier qualité / description avant promotion,5.297388535031847,0.0
22843,BISCUIT TIN VINTAGE GREEN,Stationery,423.0,2671.19,126,92,6.809047619047619,10.0,67.5,0.02364066193853428,0.03684587815892342,698,73.09430558790223,A,1725.325,945.865,-45.17757523944764,Vache à lait,,Non calculable,2011-02,Surveiller sans action urgente,6.809047619047619,0.0
23131,MISTLETOE HEART WREATH CREAM,Home Decor,652.5,2665.755,115,91,4.2041379310344835,6.0,24.9,0.009195402298850575,0.036770908820241505,699,73.13107649672246,A,393.225,2272.53,477.92103757390817,Étoile,,Non calculable,2011-10,Mettre en avant et sécuriser le stock,4.2041379310344835,0.0
22962,JAM JAR WITH PINK LID,Other,3032.0,2664.8599999999997,342,180,1.058187134502924,85.0,72.11999999999999,0.028034300791556728,0.03675856336336563,700,73.16783506008584,A,1643.26,1021.5999999999999,-37.83089711914123,Vache à lait,,Non calculable,2010-12,Surveiller sans action urgente,1.058187134502924,0.0
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,Stationery,317.0,2661.37,104,36,8.428461538461537,4.0,51.0,0.012618296529968454,0.036710422978453054,701,73.2045454830643,A,2264.22,397.15,-82.45974331116234,Vache à lait,,Non calculable,2011-01,Surveiller sans action urgente,8.428461538461537,0.0
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,Other,1236.0,2660.86,236,171,2.349367088607595,26.0,54.60000000000001,0.021035598705501618,0.036703388137104796,702,73.24124887120139,A,1183.455,1477.405,24.838291274277438,Étoile,,Non calculable,2011-11,Mettre en avant et sécuriser le stock,2.349367088607595,0.0
